spec,dv,country,term,estimate,std_error,t_value,p_value
Baseline (p=2),gini,Uruguay,(Intercept),6.902910936740275,5.164669810953641,1.3365638442364765,0.19050772369734054
Baseline (p=2),gini,Uruguay,"L(gini, 1)",1.454994511463008,0.14370960324653828,10.12454615831706,1.1863892048475657e-11
Baseline (p=2),gini,Uruguay,"L(gini, 2)",-0.5359657362339016,0.14190964540372186,-3.776809777158705,6.309777040664404e-4
Baseline (p=2),gini,Uruguay,public_debt,0.6227668577298751,0.6253583333711265,0.9958560148590625,0.32656666176847526
Baseline (p=2),gini,Uruguay,growth,-3.2392204706085463,2.5763499351687766,-1.2572905669339305,0.21747411200042951
Baseline (p=2),gini,Uruguay,life_exp,-0.051926186641464776,0.05291569116233283,-0.9813003572450281,0.3335846326296801
Baseline (p=2),gini,Uruguay,gdp_x_debt,2.6225501152268524,7.164847040720671,0.36603016091227886,0.7166787337399008
Baseline (p=2),gini,Venezuela,(Intercept),7.013450100727585,3.892213522986244,1.8019181268726023,0.08593322889887117
Baseline (p=2),gini,Venezuela,"L(gini, 1)",1.5478220182703248,0.18309209081597996,8.453789627788955,3.362561430373459e-8
Baseline (p=2),gini,Venezuela,"L(gini, 2)",-0.5985075904498195,0.1882619475986659,-3.179121421423459,0.004516975117298157
Baseline (p=2),gini,Venezuela,public_debt,0.9814857958685971,0.4077053722448605,2.4073408463186365,0.025349094427343392
Baseline (p=2),gini,Venezuela,"L(public_debt, 1)",-1.3382430734260133,0.47857943244071,-2.796282043716546,0.010819454061316491
Baseline (p=2),gini,Venezuela,"L(public_debt, 2)",-0.4487584736934789,0.46857573018031584,-0.9577074628273834,0.34910713261230397
Baseline (p=2),gini,Venezuela,"L(public_debt, 3)",1.335739086439478,0.4569666241259042,2.9230561181454093,0.008128500167790409
Baseline (p=2),gini,Venezuela,growth,-0.7211908534316607,0.5959786139601676,-1.2100951888851865,0.23968789743474914
Baseline (p=2),gini,Venezuela,"L(growth, 1)",0.01222147401931017,0.6017269790804686,0.020310663214713195,0.9839872964872249
Baseline (p=2),gini,Venezuela,"L(growth, 2)",-1.0112518471531955,0.6307454954683143,-1.6032644773822187,0.12381174465860131
Baseline (p=2),gini,Venezuela,"L(growth, 3)",-2.6265324742577576,1.2534200468009362,-2.0954926331052164,0.048426844254541794
Baseline (p=2),gini,Venezuela,life_exp,-0.06684596205490716,0.12143407274713879,-0.5504712190136287,0.5878046628089231
Baseline (p=2),gini,Venezuela,"L(life_exp, 1)",-0.11723553494033463,0.09217025349414679,-1.2719454541565256,0.21729821277711153
Baseline (p=2),gini,Venezuela,"L(life_exp, 2)",0.11339751003533921,0.10273639598688707,1.1037715402223462,0.282180086808009
Baseline (p=2),gini,Venezuela,gdp_x_debt,1.2481115453087592,0.5786643558892582,2.1568834033171664,0.04275578160990394
Baseline (p=2),gini,Venezuela,"L(gdp_x_debt, 1)",0.7291317590843366,0.5612600349865872,1.299097946822031,0.20799330538049188
Baseline (p=2),gini,Venezuela,"L(gdp_x_debt, 2)",-2.1508139651798293,1.5271701257030907,-1.4083656620703082,0.17365636045898536
Baseline (p=2),gini,Venezuela,"L(gdp_x_debt, 3)",7.269851876666821,2.80155130022083,2.5949379817152667,0.01690229363737454
Baseline (p=2),gini,Zambia,(Intercept),2.6322566143639112,1.3941117593929666,1.8881245327921672,0.06782769800552102
Baseline (p=2),gini,Zambia,"L(gini, 1)",0.9589810650214251,0.026472920279582892,36.224982166438,3.7558585375140003e-28
Baseline (p=2),gini,Zambia,public_debt,0.04547934945625461,0.07234397437802186,0.6286542845795222,0.5339029056929303
Baseline (p=2),gini,Zambia,growth,0.15046017214302287,0.2274131689537308,0.661615916242895,0.5128110297335136
Baseline (p=2),gini,Zambia,life_exp,0.06312073905233032,0.03983031132341134,1.5847412926252826,0.12256273324305626
Baseline (p=2),gini,Zambia,"L(life_exp, 1)",-0.06982372445124635,0.04041346061316309,-1.7277343585989275,0.09338514899603734
Baseline (p=2),gini,Zambia,gdp_x_debt,-0.32979782603333785,0.40567452434719414,-0.8129616385550559,0.4220667531199328
Baseline (p=2),gini,Zambia,"L(gdp_x_debt, 1)",-0.3359131413081352,0.2567468546655374,-1.30834374483663,0.19979659120273827
Composition,p90p100,Algeria,(Intercept),0.30443966356971086,0.05992498856916414,5.080345792946345,3.0279099182713792e-5
Composition,p90p100,Algeria,"L(p90p100, 1)",0.9554106137770112,0.14281651408341514,6.689776878456664,5.201288806216484e-7
Composition,p90p100,Algeria,"L(p90p100, 2)",-0.5292618493886864,0.10687028832942524,-4.952375984588427,4.2159840635815726e-5
Composition,p90p100,Algeria,public_debt,0.0066790716669930875,0.005049045146985581,1.3228385709683497,0.19786243047224464
Composition,p90p100,Algeria,growth,-0.0750751233927445,0.02854988710932243,-2.6296119177378507,0.014415583928273886
Composition,p90p100,Algeria,"L(growth, 1)",-0.002350027232420848,0.032383111425905255,-0.07256953173872341,0.9427261569179699
Composition,p90p100,Algeria,"L(growth, 2)",0.05721786791548362,0.031902974850503134,1.7934963176194603,0.08500030979874491
Composition,p90p100,Algeria,life_exp,-0.0035070601440788263,0.0023625081052942166,-1.4844648093353618,0.1501860255576932
Composition,p90p100,Algeria,"L(life_exp, 1)",0.003481350845184741,0.002180371559921259,1.5966777906929153,0.12290223094171708
Composition,p90p100,Algeria,gdp_x_debt,0.057151031522217885,0.05642412526245508,1.0128828981642448,0.32081933740046303
Composition,p90p100,Algeria,"L(gdp_x_debt, 1)",0.01393810760769278,0.06359774856583458,0.21916039359890935,0.8283045668464161
Composition,p90p100,Algeria,"L(gdp_x_debt, 2)",-0.1006496042307606,0.05961754091527216,-1.6882548774328479,0.1038000132482527
Composition,p90p100,Algeria,military_exp,0.039806966635862376,0.26376032145861744,0.15092098165382267,0.8812492243978385
Composition,p90p100,Algeria,"L(military_exp, 1)",0.5830387159139837,0.2582112043966652,2.2579915433038957,0.03292666203485421
Composition,p90p100,Algeria,nonmil_g,-0.21812297538989914,0.05901501691489755,-3.696058847266668,0.001076620448587344
Composition,p90p100,Argentina,(Intercept),0.18617783224328605,0.3357457287222565,0.5545203298693353,0.5843538531256272
Composition,p90p100,Argentina,"L(p90p100, 1)",0.6312380411085959,0.1792369446146374,3.521807641085206,0.001745552467427169
Composition,p90p100,Argentina,"L(p90p100, 2)",0.230770013743161,0.19144988362563606,1.2053807992613468,0.23980697139256094
Composition,p90p100,Argentina,public_debt,-0.0018991393685419734,0.00912118024083234,-0.20821202063743785,0.8368202891534848
Composition,p90p100,Argentina,growth,0.10703281723013607,0.0525018816456751,2.038647261301596,0.052647114866819555
Composition,p90p100,Argentina,"L(growth, 1)",-0.0927821894100777,0.05197448589823368,-1.7851487668727635,0.08688299203305322
Composition,p90p100,Argentina,"L(growth, 2)",0.11280571716485194,0.05510245710632347,2.0471994006943572,0.051736951480924005
Composition,p90p100,Argentina,life_exp,-0.02328497639622497,0.008782100482131168,-2.651413115074534,0.013975240002955643
Composition,p90p100,Argentina,"L(life_exp, 1)",0.03158770191151437,0.011027298447008154,2.8645004996744703,0.008542697303525915
Composition,p90p100,Argentina,"L(life_exp, 2)",-0.009948824865868032,0.008881099648225936,-1.1202244384067215,0.27370352939502446
Composition,p90p100,Argentina,gdp_x_debt,-0.23944290126878623,0.07373184241052375,-3.2474829522856266,0.0034228466039528545
Composition,p90p100,Argentina,"L(gdp_x_debt, 1)",0.10361157593498048,0.07918261644690108,1.3085141737449553,0.2030919709416735
Composition,p90p100,Argentina,"L(gdp_x_debt, 2)",-0.20332149177680772,0.08267774460976106,-2.4592046231605025,0.021516147043606264
Composition,p90p100,Argentina,military_exp,0.2111124816965956,1.1306514850884035,0.1867175557462688,0.8534514695109716
Composition,p90p100,Argentina,nonmil_g,-0.16642665626087702,0.11799598540366488,-1.4104433781499477,0.17123895745996295
Composition,p90p100,Argentina,"L(nonmil_g, 1)",0.17213415644730296,0.10476700399340645,1.6430187929983784,0.11341797837212939
Composition,p90p100,Australia,(Intercept),-0.14101542987404314,0.13262842403762964,-1.0632368656814766,0.29675879145648093
Composition,p90p100,Australia,"L(p90p100, 1)",0.10229632319926416,0.22417562396349736,0.4563222414222927,0.6516782409234186
Composition,p90p100,Australia,public_debt,-0.13710787403147856,0.06495857186237144,-2.110697173607369,0.04385880498532453
Composition,p90p100,Australia,"L(public_debt, 1)",0.31219596053724324,0.11123532223210865,2.806626117248989,0.00901009349596171
Composition,p90p100,Australia,"L(public_debt, 2)",-0.24395095900944785,0.06949235385898195,-3.5104719506909747,0.0015341026695398698
Composition,p90p100,Australia,growth,0.05952971849823646,0.12093804283098461,0.4922331890340862,0.6263919709874101
Composition,p90p100,Australia,life_exp,-0.01337230461559096,0.011855429049009365,-1.1279477579690247,0.268914778452525
Composition,p90p100,Australia,"L(life_exp, 1)",0.003289478301477707,0.01495655293378641,0.21993559050941966,0.8275169518405596
Composition,p90p100,Australia,"L(life_exp, 2)",0.015993819916585328,0.012250952865581548,1.3055164028521553,0.20234292648233532
Composition,p90p100,Australia,gdp_x_debt,-0.19236007770940877,0.4287707857062458,-0.4486314929142494,0.6571503286816447
Composition,p90p100,Australia,military_exp,-3.816383406265395,1.3600291392950647,-2.806104145859343,0.009021440950645946
Composition,p90p100,Australia,nonmil_g,0.390856063823497,0.2094830000070324,1.8658128049072042,0.0725763006617971
Composition,p90p100,Austria,(Intercept),0.10649064965179131,0.22921039780595404,0.4645978134986033,0.6512800670219421
Composition,p90p100,Austria,"L(p90p100, 1)",-0.4433245432138001,0.26606048964453655,-1.6662547069882219,0.12385226255896656
Composition,p90p100,Austria,"L(p90p100, 2)",-0.3008283028425481,0.267839799703325,-1.1231650530494837,0.2852830215869659
Composition,p90p100,Austria,"L(p90p100, 3)",-0.3053595945806002,0.26608120777554006,-1.1476180416250759,0.2754733883089296
Composition,p90p100,Austria,public_debt,-0.07692911668518967,0.03899964462397429,-1.9725594278338363,0.07420672745898448
Composition,p90p100,Austria,"L(public_debt, 1)",-0.0413206034585626,0.0448459544841529,-0.9213897648931513,0.37661262344218394
Composition,p90p100,Austria,"L(public_debt, 2)",0.09757791618541091,0.041376849154370954,2.358273241671013,0.0379293346020499
Composition,p90p100,Austria,"L(public_debt, 3)",-0.10258934963229112,0.033059875518631744,-3.1031378074752354,0.010047727318511286
Composition,p90p100,Austria,growth,0.07679980484948642,0.3073439141309043,0.24988230226278618,0.8072835514905332
Composition,p90p100,Austria,"L(growth, 1)",0.5913648114691341,0.4121345254361012,1.4348829689611176,0.17913599389571663
Composition,p90p100,Austria,"L(growth, 2)",-0.2220999524593619,0.22969096034217285,-0.9669512118739781,0.35434734802666623
Composition,p90p100,Austria,"L(growth, 3)",0.2006884907054097,0.209590705738202,0.9575257166035217,0.35887419716865543
Composition,p90p100,Austria,life_exp,0.015086389433219966,0.0061018144704091375,2.472443157093958,0.030986749031678848
Composition,p90p100,Austria,"L(life_exp, 1)",0.0026789048113977526,0.007236470606359223,0.3701949413079354,0.7182663540905552
Composition,p90p100,Austria,"L(life_exp, 2)",-0.008601960572166577,0.008819807182069126,-0.97530029790839,0.35037196309432517
Composition,p90p100,Austria,"L(life_exp, 3)",-5.972765173986671e-4,0.006587368015959378,-0.090669978654848285,0.929384817209745
Composition,p90p100,Austria,gdp_x_debt,-0.34022760493053533,0.442863731752538,-0.7682444520443291,0.4585176785907089
Composition,p90p100,Austria,"L(gdp_x_debt, 1)",-0.9453966486547192,0.6061585705882181,-1.5596523657783201,0.14713138258755495
Composition,p90p100,Austria,"L(gdp_x_debt, 2)",0.18329072373493985,0.3297141181712451,0.5559080234463704,0.5894020028802079
Composition,p90p100,Austria,"L(gdp_x_debt, 3)",-0.43611279902666766,0.3178788317601626,-1.3719466521624561,0.19741115399563164
Composition,p90p100,Austria,military_exp,-3.489453987647677,2.56225414143169,-1.3618688057609707,0.20047773231202567
Composition,p90p100,Austria,"L(military_exp, 1)",4.167744787828929,4.349878433282991,0.9581290263055466,0.35858320369867014
Composition,p90p100,Austria,"L(military_exp, 2)",-5.789709720817211,3.9312812680323015,-1.4727284379006278,0.16885201607672717
Composition,p90p100,Austria,"L(military_exp, 3)",4.842173514179521,2.5160604696564426,1.9245060174729025,0.08053445975846327
Composition,p90p100,Austria,nonmil_g,-0.22102323127812998,0.17988611916553188,-1.2286841936633452,0.24482845668056058
Composition,p90p100,Austria,"L(nonmil_g, 1)",0.12373924516396964,0.24239861905468948,0.5104783420241014,0.6198043218575179
Composition,p90p100,Austria,"L(nonmil_g, 2)",-0.03400499907102222,0.27781522259078023,-0.1224014967715118,0.9047886623765424
Composition,p90p100,Austria,"L(nonmil_g, 3)",-0.10695278345670205,0.17316890868414933,-0.6176211669253983,0.5493973495696147
Composition,p90p100,Bahamas,(Intercept),0.1839757203658574,0.06972451444127624,2.638608842816775,0.012469405983182356
Composition,p90p100,Bahamas,"L(p90p100, 1)",0.5019091236539026,0.15467174686951568,3.244995507016053,0.002637864225346493
Composition,p90p100,Bahamas,public_debt,-0.04971081075422679,0.01501076540300014,-3.311677280912757,0.0022056692303028484
Composition,p90p100,Bahamas,growth,0.015213030507704563,0.012117432018166818,1.255466544800642,0.21786955069973632
Composition,p90p100,Bahamas,life_exp,0.0013604279079962463,5.819088492329609e-4,2.337871145608947,0.025415896934557237
Composition,p90p100,Bahamas,gdp_x_debt,-0.09124683702400689,0.05119276222909378,-1.7824167528930417,0.0836136939079763
Composition,p90p100,Bahamas,nonmil_g,0.033912544310095855,0.036994382622260354,0.9166944251068515,0.3657595834234063
Composition,p90p100,Bahrain,(Intercept),0.00564883731099607,0.1473109498644913,0.03834635046608778,0.9697573829028003
Composition,p90p100,Bahrain,"L(p90p100, 1)",1.3694930545976798,0.16321717834378768,8.390618368080647,2.6514095616903485e-8
Composition,p90p100,Bahrain,"L(p90p100, 2)",-0.5816873558176046,0.1540233257589874,-3.7766185930033562,0.0010383424280435045
Composition,p90p100,Bahrain,public_debt,0.04680911652285424,0.03299307064679466,1.4187559874000948,0.16998257815114226
Composition,p90p100,Bahrain,"L(public_debt, 1)",-0.004151688194433854,0.04798795408746862,-0.08651521560736862,0.9318394572822557
Composition,p90p100,Bahrain,"L(public_debt, 2)",-0.0675390710896055,0.03646521275162079,-1.852150748430874,0.07747078646132566
Composition,p90p100,Bahrain,growth,0.0010878329445121453,0.0354535273589881,0.030683348753910666,0.9757987325622441
Composition,p90p100,Bahrain,"L(growth, 1)",-0.048214644896056764,0.03059190601816294,-1.5760588721549715,0.12928428361522223
Composition,p90p100,Bahrain,life_exp,0.001118439122043525,0.0015678409317528951,0.7133626246082726,0.48312075927115183
Composition,p90p100,Bahrain,gdp_x_debt,0.08780490382106677,0.0979762978313281,0.896185156661339,0.37985576351978356
Composition,p90p100,Bahrain,"L(gdp_x_debt, 1)",0.17414905909124773,0.09129859456991522,1.9074670306987775,0.06959962989629434
Composition,p90p100,Bahrain,"L(gdp_x_debt, 2)",0.10319476766612574,0.04667154735681518,2.2110852009507416,0.03772746651034005
Composition,p90p100,Bahrain,military_exp,0.13691034146658415,0.2653441479570424,0.5159727189037125,0.611020584985297
Composition,p90p100,Bahrain,"L(military_exp, 1)",0.03140643552803931,0.22542853207614705,0.13931881310139835,0.8904657478343536
Composition,p90p100,Bahrain,"L(military_exp, 2)",0.32131514445860443,0.20868168420785474,1.5397381216195407,0.13788509268896088
Composition,p90p100,Bahrain,nonmil_g,0.10231962064592472,0.13486328342250606,0.758691454407001,0.4560891315628717
Composition,p90p100,Bahrain,"L(nonmil_g, 1)",-0.17393086111496597,0.13581621693616142,-1.2806339702181502,0.213659499700304
Composition,p90p100,Bahrain,"L(nonmil_g, 2)",0.12074905348719334,0.10927023167803963,1.1050498533120676,0.2810772371768465
Composition,p90p100,Bangladesh,(Intercept),0.14330920910027875,0.04639443045242674,3.0889313157369025,0.0045027127839575
Composition,p90p100,Bangladesh,"L(p90p100, 1)",1.4593124551572143,0.12264397058923003,11.898770466628742,1.8188254475918317e-12
Composition,p90p100,Bangladesh,"L(p90p100, 2)",-0.8324178763710273,0.1437887304962326,-5.789173278728109,3.2321041314080037e-6
Composition,p90p100,Bangladesh,public_debt,-0.05522427520685718,0.04375501671531392,-1.2621244225814479,0.2173160899896121
Composition,p90p100,Bangladesh,"L(public_debt, 1)",0.1449072162832103,0.04244436820047992,3.4140504954334983,0.0019697919156030923
Composition,p90p100,Bangladesh,growth,-0.14705769645705097,0.1308174416008067,-1.1241444157408451,0.2704972116315535
Composition,p90p100,Bangladesh,life_exp,0.00371364776218848,8.072029104178395e-4,4.600637230440797,8.258956024651071e-5
Composition,p90p100,Bangladesh,"L(life_exp, 1)",-0.003806170689523354,7.964035003703393e-4,-4.779198845501594,5.0719237653175026e-5
Composition,p90p100,Bangladesh,gdp_x_debt,0.41452557377440735,0.4266047894672597,0.9716852318795183,0.33952698856579744
Composition,p90p100,Bangladesh,military_exp,-0.5521532074357577,0.7661036352607531,-0.7207291311805685,0.47705088384273187
Composition,p90p100,Bangladesh,"L(military_exp, 1)",1.0118733477321515,0.6938225077456911,1.458403750866838,0.15585626301772806
Composition,p90p100,Bangladesh,nonmil_g,-0.15119857331879605,0.08780229108337247,-1.7220344874056395,0.09609447874731544
Composition,p90p100,Belgium,(Intercept),-0.2925109522644627,0.17540570544777773,-1.667625072501133,0.12357555025426646
Composition,p90p100,Belgium,"L(p90p100, 1)",0.4151198952574625,0.2762074138479377,1.50292814184199,0.1610117877781084
Composition,p90p100,Belgium,"L(p90p100, 2)",-0.1403708922989888,0.3768139668881067,-0.37252040697491273,0.7165831850271696
Composition,p90p100,Belgium,"L(p90p100, 3)",0.04352630767657277,0.3321822569572747,0.13103140449241732,0.898116187294979
Composition,p90p100,Belgium,public_debt,-0.12197145691848577,0.048767635204279194,-2.5010738455446613,0.029450108735060196
Composition,p90p100,Belgium,"L(public_debt, 1)",0.11857333770117576,0.0712833349483566,1.6634089550815747,0.12442865446160505
Composition,p90p100,Belgium,"L(public_debt, 2)",-0.03313568013829413,0.05675825628854518,-0.5838037019643518,0.5711294657138108
Composition,p90p100,Belgium,"L(public_debt, 3)",0.060434365043781295,0.03908312991232968,1.5463031026262786,0.1503008789435231
Composition,p90p100,Belgium,growth,-0.021665752320041528,0.300379287160887,-0.072127983672979,0.943794812268101
Composition,p90p100,Belgium,"L(growth, 1)",0.005337794577889773,0.3037766502396055,0.017571444591543025,0.9862954025234416
Composition,p90p100,Belgium,"L(growth, 2)",0.19292941853678194,0.23125897872542897,0.8342569858264606,0.4218839607623166
Composition,p90p100,Belgium,"L(growth, 3)",0.44338189468111067,0.2152501864123037,2.059844416728305,0.06388251777317616
Composition,p90p100,Belgium,life_exp,0.007984897553531779,0.0041399249298473585,1.92875418971092,0.07995552598901318
Composition,p90p100,Belgium,"L(life_exp, 1)",-0.0015041118304304436,0.0037820878421935718,-0.39769352093051186,0.6984650872422749
Composition,p90p100,Belgium,"L(life_exp, 2)",0.0044890916400339275,0.003930545680112121,1.142103922808467,0.27766224732729
Composition,p90p100,Belgium,"L(life_exp, 3)",-0.004761178582622079,0.004686870321093622,-1.015854558892749,0.33152201497298206
Composition,p90p100,Belgium,gdp_x_debt,0.014257303836329683,0.2771764707067098,0.051437641153227034,0.9598989841831455
Composition,p90p100,Belgium,"L(gdp_x_debt, 1)",0.007177366780116069,0.2843072964116152,0.025245102291447358,0.980311618768557
Composition,p90p100,Belgium,"L(gdp_x_debt, 2)",-0.14835236383887798,0.21679795215211087,-0.6842885846762531,0.5079533221065855
Composition,p90p100,Belgium,"L(gdp_x_debt, 3)",-0.442427985050431,0.19090102942651882,-2.317577785617596,0.04075130671774265
Composition,p90p100,Belgium,military_exp,1.9762561269417194,1.619039123914808,1.2206351889527949,0.24774430997587296
Composition,p90p100,Belgium,"L(military_exp, 1)",-2.6146906296686288,1.6280964152782218,-1.605980214152004,0.13657999202281562
Composition,p90p100,Belgium,"L(military_exp, 2)",1.9373865467680738,1.374521985316192,1.409498405602004,0.18632767040338172
Composition,p90p100,Belgium,"L(military_exp, 3)",1.013563554101718,1.2326394069811146,0.8222709320839091,0.4283869799645633
Composition,p90p100,Belgium,nonmil_g,-0.11789307204787307,0.13373883393608363,-0.8815171224254613,0.39689114168730877
Composition,p90p100,Belgium,"L(nonmil_g, 1)",0.06062570812657775,0.18374292040242252,0.32994853893580783,0.7476369917159239
Composition,p90p100,Belgium,"L(nonmil_g, 2)",-0.0884531517442728,0.18275235201774456,-0.4840055450322431,0.6378740568328041
Composition,p90p100,Belgium,"L(nonmil_g, 3)",-0.08862987191479833,0.2075508955321136,-0.4270271717574206,0.6775979127942613
Composition,p90p100,Belize,(Intercept),0.36918012363791675,0.1581447098996903,2.3344449768321955,0.026009679924468607
Composition,p90p100,Belize,"L(p90p100, 1)",0.6165435435349612,0.16341245291623144,3.772928761133119,6.598299797676504e-4
Composition,p90p100,Belize,public_debt,-0.015855108461203374,0.00926897540546985,-1.7105567517038491,0.096842844551571
Composition,p90p100,Belize,"L(public_debt, 1)",0.014880238383185132,0.0077192734427816495,1.9276734388907746,0.06281132480213884
Composition,p90p100,Belize,growth,0.005599872214817001,0.034735311531331775,0.16121554602341284,0.8729371773176362
Composition,p90p100,Belize,life_exp,-0.0022035580745124704,9.825559918441268e-4,-2.242679392119614,0.03197384730222941
Composition,p90p100,Belize,gdp_x_debt,3.915733818671231e-4,0.06717207763723489,0.005829407034003453,0.9953850230998708
Composition,p90p100,Belize,military_exp,-0.23635061997265105,0.46735252759243257,-0.5057223530815416,0.6165176815561952
Composition,p90p100,Belize,nonmil_g,-0.003673942042873374,0.02337417579033437,-0.1571795333374969,0.8760909241897104
Composition,p90p100,Bolivia,(Intercept),0.05022972412125394,0.05307964299941607,0.9463086276184359,0.35108263767642867
Composition,p90p100,Bolivia,"L(p90p100, 1)",0.8814794031142519,0.08419205568279386,10.469864359119073,7.285101129376582e-12
Composition,p90p100,Bolivia,public_debt,-3.852109188741577e-4,0.0042089956367278155,-0.09152086438693266,0.9276492590178261
Composition,p90p100,Bolivia,growth,0.012505688855770285,0.04405107350171251,0.28389067193298073,0.7783229966622369
Composition,p90p100,Bolivia,"L(growth, 1)",-0.033258052876616026,0.021998326980321316,-1.511844646475486,0.1403871455605044
Composition,p90p100,Bolivia,life_exp,1.4317624289640388e-4,3.48609455518158e-4,0.41070671099151024,0.6840248790233021
Composition,p90p100,Bolivia,gdp_x_debt,-0.0034054373028251234,0.053923847737915406,-0.06315271342238923,0.9500377378399751
Composition,p90p100,Bolivia,military_exp,0.0659641222666288,0.2053029181215271,0.3213014353141438,0.7500712175092377
Composition,p90p100,Bolivia,nonmil_g,0.030945970931286027,0.019821235311019553,1.5612533954471401,0.12830055702582527
Composition,p90p100,Brazil,(Intercept),0.28995918778265994,0.10827089189640725,2.6780899529311224,0.011450433678656969
Composition,p90p100,Brazil,"L(p90p100, 1)",0.5302917421675367,0.17851701618463425,2.9705389071654293,0.005507977182656459
Composition,p90p100,Brazil,public_debt,-0.0019205554474561407,0.008117433931778896,-0.23659637560305471,0.8144324347637838
Composition,p90p100,Brazil,growth,-0.006711113587247613,0.06837259383898317,-0.09815502397133306,0.9224029819180763
Composition,p90p100,Brazil,life_exp,-2.479796781053354e-4,3.2462291924723725e-4,-0.7639007087989086,0.4503540116673186
Composition,p90p100,Brazil,gdp_x_debt,0.017587930271489652,0.125153030413745,0.14053139754862898,0.8890944508678662
Composition,p90p100,Brazil,military_exp,0.1416893833485431,0.32054100274779374,0.4420320088036486,0.6613494620187264
Composition,p90p100,Brazil,nonmil_g,0.0061754196193168605,0.02160105529265987,0.28588508920743766,0.776753102320764
Composition,p90p100,Burkina Faso,(Intercept),0.3041868824143703,0.0884321081577265,3.4397787042668493,0.0019063821530744195
Composition,p90p100,Burkina Faso,"L(p90p100, 1)",1.561919207331352,0.14760537035448512,10.581723439874095,4.163491687104996e-11
Composition,p90p100,Burkina Faso,"L(p90p100, 2)",-0.9244354418766021,0.16643399935996264,-5.554366568318999,6.89730528904789e-6
Composition,p90p100,Burkina Faso,public_debt,0.02372229047151477,0.02476494308028884,0.9578980413807635,0.3466136170599179
Composition,p90p100,Burkina Faso,growth,-0.0872571678620434,0.08648926912047634,-1.0088785435392846,0.32198928146929945
Composition,p90p100,Burkina Faso,life_exp,0.00303886076813933,0.0058209501691666955,0.5220557949861924,0.6058884801740166
Composition,p90p100,Burkina Faso,"L(life_exp, 1)",-0.018913252969896436,0.009394613565594232,-2.0132018031228225,0.05416167583687556
Composition,p90p100,Burkina Faso,"L(life_exp, 2)",0.01386215626807072,0.005612513026272217,2.469866208449203,0.020127142213477937
Composition,p90p100,Burkina Faso,gdp_x_debt,0.2576873911537455,0.2110340890025355,1.2210699814978683,0.2326155616668861
Composition,p90p100,Burkina Faso,military_exp,-0.2041861645583558,0.46408721341091924,-0.43997369170686923,0.6634581153452643
Composition,p90p100,Burkina Faso,"L(military_exp, 1)",-0.060349835303736034,0.48636775014597766,-0.12408272399973627,0.9021689382588923
Composition,p90p100,Burkina Faso,"L(military_exp, 2)",0.6912416935173088,0.4718429883300626,1.4649824424937155,0.15447417433696803
Composition,p90p100,Burkina Faso,nonmil_g,-0.11313720920418528,0.13880888880128422,-0.8150573798350194,0.4221711407357993
Composition,p90p100,Canada,(Intercept),-0.1425209061997799,0.14144236167729984,-1.007625328859686,0.32143509048072594
Composition,p90p100,Canada,"L(p90p100, 1)",0.9825335231709076,0.07300663311237628,13.458140463189583,1.733329191798077e-14
Composition,p90p100,Canada,public_debt,-0.07914781170192652,0.035237643093660016,-2.2461153684869135,0.03196427290197205
Composition,p90p100,Canada,"L(public_debt, 1)",0.09276779998291228,0.03493841330718841,2.655180679422146,0.012402181814803206
Composition,p90p100,Canada,growth,-0.015293471250882155,0.1588703599579018,-0.09626384213477385,0.9239306679124685
Composition,p90p100,Canada,life_exp,-0.007173889451553984,0.006306854070369503,-1.137475097966502,0.264055448905169
Composition,p90p100,Canada,"L(life_exp, 1)",0.009166789662745263,0.0062786344531648285,1.4599973499213068,0.15435170257525352
Composition,p90p100,Canada,gdp_x_debt,0.03840380694119941,0.1962389776905968,0.19569917960818853,0.8461227749993027
Composition,p90p100,Canada,military_exp,1.7423763864863586,0.9458587843772258,1.8421104875962826,0.0750432270476623
Composition,p90p100,Canada,nonmil_g,-0.27838923065364746,0.16604119407139345,-1.6766274912112908,0.10367306846445233
Composition,p90p100,Chile,(Intercept),0.21454065910219977,0.16300662171513775,1.3161468954133675,0.21489142366259026
Composition,p90p100,Chile,"L(p90p100, 1)",1.784998428375468,0.22649692103252372,7.880894893574081,7.531408590036645e-6
Composition,p90p100,Chile,"L(p90p100, 2)",-1.1754380912225055,0.3546934483697091,-3.3139548999994672,0.006904920450223372
Composition,p90p100,Chile,"L(p90p100, 3)",0.519608852338384,0.22386484300658427,2.32108287018119,0.04050048366147727
Composition,p90p100,Chile,public_debt,0.1485005287825456,0.06732803919830099,2.2056268168625497,0.04959617929348844
Composition,p90p100,Chile,"L(public_debt, 1)",-0.19553945562927635,0.09913052596613557,-1.9725453257059835,0.07420851471706383
Composition,p90p100,Chile,"L(public_debt, 2)",0.13418588928946432,0.10705597747435641,1.2534180010789817,0.23604006307552822
Composition,p90p100,Chile,"L(public_debt, 3)",0.014905092133937566,0.07294318027865267,0.20433839156721886,0.8418206233640029
Composition,p90p100,Chile,growth,0.1364883330317823,0.04308349025583189,3.1679961911467207,0.008950509275277858
Composition,p90p100,Chile,"L(growth, 1)",-0.027067004012277057,0.05306315780123677,-0.5100903363811151,0.6200673224505614
Composition,p90p100,Chile,"L(growth, 2)",-0.033853430901960226,0.049800571368481074,-0.6797799698215141,0.510696153521947
Composition,p90p100,Chile,"L(growth, 3)",0.11821095277397306,0.04505183928853139,2.6238873848612303,0.023663934092939334
