year,ifs,iso,country,region,income_group,lending_category,gg,cg,debt_raw,debt_imp,debt_is_imputed,debt_source,rgdpo,pop,emp,hc,ctfp,labsh,csh_g,csh_i,csh_x,csh_m,pl_c,pl_i,pl_g,pl_x,pl_m,growth,log_growth,gini_mean,gini_sd,log_gini,military_exp,inflation,life_exp,capital_formation,industry_va,domestic_credit,broad_money,nonmil_g,trade_openness,gdp_pc
2000,944,HUN,Hungary,Europe & Central Asia,High income,NA,0.5522795918238685,0.5528103612924957,0.5522795918238685,0.5522795918238685,FALSE,gg,169189093750,10220507,4120501.518249512,2.962127208709717,0.7043888568878174,0.6082942485809326,0.2702440023422241,0.20676590502262115,0.4089319705963135,-0.455630362033844,0.28295767307281494,0.40199077129364014,0.23230351507663727,0.484209269285202,0.4585724174976349,0.051549485736464194,0.05026477709456975,27.896864013671873,0.8652155714708697,3.3285142815662,0.015131002270099801,0.0958348091637275,71.2463414634146,0.280649009775705,0.27048550996348597,NA,0.449066350819595,0.25511300007212434,-0.04669839143753052,0.016553884631163602
2001,944,HUN,Hungary,Europe & Central Asia,High income,NA,0.5169983494062259,0.5162458833378218,0.5169983494062259,0.5169983494062259,FALSE,gg,178936125000,10193449,4127087.116241455,2.9919886589050293,0.7152864336967468,0.6072734594345093,0.2705339789390564,0.21226458251476288,0.4319140613079071,-0.4812878370285034,0.30261164903640747,0.3926287591457367,0.24756592512130737,0.4771672189235687,0.4367334842681885,0.08184054488266371,0.07866379884573313,27.691150074005126,0.8529488444521649,3.3211128702317056,0.0157012709014657,0.110465639891595,72.2487804878049,0.262352146609779,0.271378298168027,NA,0.45209930757054,0.25483270803759067,-0.049373775720596313,0.01755403151573133
2002,944,HUN,Hungary,Europe & Central Asia,High income,NA,0.5488880000692905,0.5424631459965347,0.5488880000692905,0.5488880000692905,FALSE,gg,188578796875,10167283,4121914.863586426,3.022151470184326,0.7571521401405334,0.5883455872535706,0.27468568086624146,0.20737652480602264,0.4546271562576294,-0.5153968930244446,0.3562186360359192,0.466330885887146,0.3006479740142822,0.4830063879489898,0.44105103611946106,0.05562914031553717,0.054136930718393,27.573209991455077,0.9693496928528725,3.31684464885141,0.0159377380209258,0.0809150583095244,72.3487804878049,0.256034191856204,0.268070253407464,NA,0.45451494524338204,0.25874794284531566,-0.060769736766815186,0.018547609708021308
2003,944,HUN,Hungary,Europe & Central Asia,High income,NA,0.5737082430323747,0.5653375735121114,0.5737082430323747,0.5737082430323747,FALSE,gg,195194296875,10141342,4202680.1109313965,3.0526182651519775,0.7405686974525452,0.6068269610404968,0.26701563596725464,0.2107306867837906,0.49277234077453613,-0.5723084807395935,0.43118083477020264,0.5379779934883118,0.3969983756542206,0.5266696214675903,0.4851915836334229,0.027243777756446864,0.026879271577782388,28.101926975250244,0.9780387544372722,3.33583814962018,0.0164262159438689,0.0543344610640528,72.3,0.246126309075306,0.26389043895479203,NA,0.459581617595515,0.25058942002338574,-0.07953613996505737,0.019247383322148093
2004,944,HUN,Hungary,Europe & Central Asia,High income,NA,0.5815492785476951,0.5719167611950663,0.5815492785476951,0.5815492785476951,FALSE,gg,192938703125,10114480,4155988.2164001465,3.0833921432495117,0.7149612307548523,0.6076837182044983,0.2495921701192856,0.2524445652961731,0.5953240394592285,-0.7045466899871826,0.5114607810974121,0.6010916829109192,0.49878451228141785,0.5655975937843323,0.5096321702003479,0.01847866030538674,0.01831000438411293,28.129524021148683,0.9876000099497505,3.3368197016742394,0.0147272381889096,0.0509107072516386,72.6487804878049,0.273849637274818,0.268506118339129,NA,0.464525236523498,0.234864931930376,-0.1092226505279541,0.019075494056540722
2005,944,HUN,Hungary,Europe & Central Asia,High income,NA,0.5999551847079566,0.5866506282859643,0.5999551847079566,0.5999551847079566,FALSE,gg,213748796875,10085937,4122547.626495362,3.114476203918457,0.7531520128250122,0.6133489608764648,0.24708133935928345,0.2387114316225052,0.6310557723045349,-0.7128690481185913,0.5285361409187317,0.6094368696212769,0.5155341029167175,0.5703991055488586,0.5235399603843689,0.037839786094373454,0.03714142417404426,27.79996292114258,0.9130202410517423,3.325034686923852,0.0140983615554013,0.0262703094651735,72.6487804878049,0.259716345667438,0.271817757990873,NA,0.49779547355813697,0.23298297780388214,-0.0818132758140564,0.0211927555045208
2006,944,HUN,Hungary,Europe & Central Asia,High income,NA,0.640631613156781,0.6217737653030913,0.640631613156781,0.640631613156781,FALSE,gg,213627031250,10055653,4149789.333343506,3.145873785018921,0.7380320429801941,0.5931329131126404,0.2515941858291626,0.24584370851516724,0.711226761341095,-0.7886306643486023,0.5222298502922058,0.5958516001701355,0.4970703721046448,0.5899375677108765,0.54017174243927,0.048017101335024195,0.04689990383348332,27.3839599609375,0.826120320856313,3.3099574390933615,0.012185665067282301,0.0365668643970305,73.0975609756098,0.262282880521744,0.271918537084343,NA,0.52577228831933,0.2394085207618803,-0.07740390300750732,0.021244471269046376
2007,944,HUN,Hungary,Europe & Central Asia,High income,NA,0.650582758116748,0.626417329444783,0.650582758116748,0.650582758116748,FALSE,gg,214849609375,10024149,4112921.2379455566,3.1775879859924316,0.7223543524742126,0.5973290801048279,0.2529604136943817,0.24321810901165009,0.8272017240524292,-0.8992173671722412,0.6411581635475159,0.6777875423431396,0.5586256384849548,0.6397944092750549,0.584494948387146,0.026057956113992285,0.025724232593760606,27.006297130584716,0.8963518753209823,3.2960700658698197,0.0126721425125684,0.0544367721666583,73.1512195121951,0.248222023100239,0.26701970460763996,NA,0.552004188269257,0.2402882711818133,-0.07201564311981201,0.02143320189823595
2008,944,HUN,Hungary,Europe & Central Asia,High income,NA,0.7113347462292032,0.6814783179003964,0.7113347462292032,0.7113347462292032,FALSE,gg,232411359375,9991867,4035188.1980896,3.2096216678619385,0.7214125394821167,0.5953724980354309,0.26730939745903015,0.2582997679710388,0.831060528755188,-0.9208993315696716,0.6959952712059021,0.6982108950614929,0.5863149166107178,0.6986289620399475,0.6276416778564453,0.055913414621825266,0.054406188193067945,26.644835033416747,0.9495240079121048,3.282595324452295,0.011797675620911401,0.04806138667578239,73.7024390243903,0.250648258212934,0.257610694539409,NA,0.566872716509069,0.25551172183811877,-0.08983880281448364,0.023260053338880513
2009,944,HUN,Hungary,Europe & Central Asia,High income,NA,0.7734338165670566,0.7369938194870316,0.7734338165670566,0.7734338165670566,FALSE,gg,223814203125,9959439,3951102.0183563232,3.241978406906128,0.6974543929100037,0.5913692116737366,0.2793883979320526,0.21596594154834747,0.6829332709312439,-0.7238712310791016,0.5938016176223755,0.5667436718940735,0.4771787822246551,0.6580418944358826,0.5871887803077698,-0.002531335309686347,-0.0025345445558407134,26.727491073608398,0.9070113798697971,3.285692663927664,0.011259851521690002,0.041990645514699,73.9048780487805,0.21058648510134098,0.250893488184509,NA,0.6037088688505949,0.2681285464103626,-0.040937960147857666,0.02247257130898638
