year,ifs,iso,country,region,income_group,lending_category,pvd,hhd,gg,cg,pop,emp,hc,ctfp,labsh,pl_c,pl_i,pl_g,pl_x,pl_m,debt,debt_imp,rgdpc,population,growth,log_growth
1961,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.087,20879105.85996836,7739992.141723633,1.9649277925491333,0.6608688831329346,0.4410236179828644,0.2592164874076843,0.4742327928543091,0.24722984433174133,0.21563668549060824,0.15422169864177704,0.087,0.087,9344,20950.583,0.05450852048301546,0.05307480102070579
1962,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.251,21211169.541973427,7838223.457336426,1.9760525226593015,0.6433892250061035,0.4410236179828644,0.28307661414146423,0.4209267497062683,0.3913062512874603,0.1212681084871292,0.2723098397254944,0.251,0.251,9049,21283.783,-0.031571061643835614,-0.03208017171687504
1963,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.21589324707033555,21542655.368201047,7937701.225280762,1.9872403144836424,0.600975751876831,0.4410236179828644,0.28902190923690796,0.4138866662979126,0.3167456388473511,0.19220682978630063,0.2903240919113159,0.21589324707033555,0.21589324707033555,8695,21616.403,-0.039120344789479504,-0.03990610656274979
1964,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.1549872516178992,21874359.791186582,8038441.6580200195,1.9984914064407349,0.6003819108009338,0.4410236179828644,0.3023589849472046,0.42415520548820496,0.24919775128364563,0.16849404573440552,0.19544057548046112,0.1549872516178992,0.1549872516178992,9446,21949.244,0.08637147786083957,0.082843223667679
1965,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.14669706594773618,22207077.362624023,8140460.014343262,2.0098061561584473,0.6461681127548218,0.4410236179828644,0.27665624022483826,0.4740442931652069,0.30249789357185364,0.19714407622814176,0.16581661999225616,0.14669706594773618,0.14669706594773618,10155,22283.1,0.0750582257040017,0.07237482355842272
1966,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.1236207794376945,22534461.173168313,8240280.1513671875,2.022713422775269,0.6334580779075623,0.4410236179828644,0.28409045934677124,0.46001115441322327,0.4018239378929138,0.18368932604789737,0.22503229975700376,0.1236207794376945,0.1236207794376945,10076,22611.604,-0.007779419005416051,-0.007809836541984207
1967,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.10055804072637568,22855980.88807635,8341324.806213379,2.035703420639038,0.6419336795806885,0.4410236179828644,0.2859508693218231,0.48842695355415344,0.3772861063480377,0.22295783460140228,0.2450929433107376,0.10055804072637568,0.10055804072637568,10200,22934.225,0.012306470821754664,0.012231361799861597
1968,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.0867220348971627,23181155.920945007,8443606.37664795,2.048776865005493,0.6348560452461243,0.4410236179828644,0.307576984167099,0.5063979029655457,0.371151328086853,0.2302389293909073,0.27202513813972473,0.0867220348971627,0.0867220348971627,10485,23260.514,0.027941176470588237,0.027557944063657778
1969,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.08853842520542901,23519509.487053927,8547143.936157227,2.061934232711792,0.6718012094497681,0.4410236179828644,0.33550283312797546,0.5347004532814026,0.417153924703598,0.2255527675151825,0.3117857873439789,0.08853842520542901,0.08853842520542901,11217,23600.026,0.0698140200286123,0.06748482030920315
1970,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.12450864631228638,23880561,8651949.882507324,2.075176239013672,0.6729400753974915,0.4410236179828644,0.328305184841156,0.5302546620368958,0.4305339455604553,0.19762101769447327,0.2901674211025238,0.12450864631228638,0.12450864631228638,11639,23962.313,0.03762146741553,0.0369310432967529
1971,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.14021019048957015,24259560.999999996,8734713.554382324,2.096463441848755,0.6597259640693665,0.4410236179828644,0.3787941634654999,0.5858359336853027,0.48847758769989014,0.23957404494285583,0.30640336871147156,0.14021019048957015,0.14021019048957015,12003,24363.816,0.03127416444711745,0.03079509058336843
1972,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.15777066020553987,24653174.999999996,8818268.775939941,2.117969036102295,0.6381126046180725,0.4410236179828644,0.354769229888916,0.5324167013168335,0.4231663346290589,0.2633451819419861,0.3312928378582001,0.15777066020553987,0.15777066020553987,12170,24779.799,0.013913188369574274,0.01381728845622809
1973,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.11069676953463344,25056478,8902623.176574707,2.139695167541504,0.6458345055580139,0.4410236179828644,0.37497323751449585,0.5586273670196533,0.5509443283081055,0.255892813205719,0.28946009278297424,0.11069676953463344,0.11069676953463344,12691,25209.829,0.042810188989317995,0.0419191738285915
1974,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.1199212504981229,25462301.999999996,9226568.222045898,2.161644220352173,0.6960206031799316,0.4410236179828644,0.3911655843257904,0.6121960282325745,0.6638081669807434,0.23996174335479736,0.29084253311157227,0.1199212504981229,0.1199212504981229,13284,25646.371,0.04672602631786305,0.04566722268647282
1975,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.31178655352036927,25865776,9285899.16229248,2.1838183403015137,0.6742655634880066,0.4410236179828644,0.38618820905685425,0.837003767490387,0.6773440837860107,0.24606110155582428,0.2972918748855591,0.31178655352036927,0.31178655352036927,12946,26081.88,-0.025444143330322192,-0.025773443391181688
1976,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.26486239997589983,26264681,9292825.69885254,2.196906328201294,0.6497817635536194,0.4410236179828644,0.43386420607566833,0.8620065450668335,0.512202262878418,0.3099328875541687,0.3972328305244446,0.26486239997589983,0.26486239997589983,12696,26531.28,-0.019310984087749113,-0.0194998768992105
1977,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.23159408419460903,26661398,9544593.811035156,2.2100729942321777,0.6599680781364441,0.4410236179828644,0.4904284179210663,0.8159329295158386,0.5320290923118591,0.2914467751979828,0.40797483921051025,0.23159408419460903,0.23159408419460903,13236,26983.828,0.04253308128544423,0.04165340683525785
1978,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.161435097110619,27061047,9631727.21862793,2.223318338394165,0.6338409185409546,0.4410236179828644,0.5197698473930359,0.8852355480194092,0.6640146374702454,0.252164751291275,0.35242825746536255,0.161435097110619,0.161435097110619,12444,27440.272,-0.05983680870353581,-0.06170181102397514
1979,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.1143982236734224,27471035.999999996,9799654.960632324,2.236643075942993,0.6572784185409546,0.4410236179828644,0.5660701394081116,0.8815407752990723,0.7296536564826965,0.22138085961341855,0.27980750799179077,0.1143982236734224,0.1143982236734224,13114,27901.971,0.05384120861459338,0.05244178280603711
1980,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.10518021054215015,27896528,9828572.273254396,2.2500476837158203,0.6509801149368286,0.4410236179828644,0.5768439173698425,0.8930540680885315,0.9079075455665588,0.19604124128818512,0.20605000853538513,0.10518021054215015,0.10518021054215015,13080,28369.799,-0.002592649077321946,-0.0025960158123750155
1981,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.24445939239520775,28338514.999999996,9851314.544677734,2.2831640243530273,0.637012779712677,0.4410236179828644,0.6089782118797302,0.9287773370742798,0.9322049021720886,0.26889532804489136,0.2648545205593109,0.24445939239520775,0.24445939239520775,12125,28848,-0.07301223241590214,-0.07581490920550576
1982,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.5091728323825072,28794548,10007144.927978516,2.316767930984497,0.660266101360321,0.4410236179828644,0.6124729514122009,1.0745041370391846,0.9270946383476256,0.36329638957977295,0.4353191256523132,0.5091728323825072,0.5091728323825072,11550,29330,-0.04742268041237113,-0.0485839998557444
1983,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.5922908611158204,29262047,10316276.550292969,2.3508665561676025,0.6752154231071472,0.4410236179828644,0.6083510518074036,1.063502311706543,0.91877681016922,0.3820229172706604,0.4641492068767547,0.5922908611158204,0.5922908611158204,11775,29784,0.01948051948051948,0.01929320293467885
1984,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.5037002250766199,29737092.999999996,10556924.819946287,2.3854668140411377,0.67042076587677,0.4410236179828644,0.6085526943206787,1.064885139465332,0.8809993267059326,0.341896116733551,0.38671064376831055,0.5037002250766199,0.5037002250766199,11837,30231,0.005265392781316348,0.0052515790692751925
1985,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.6264001124312,30216279,10633323.669433594,2.420576333999634,0.6228618621826172,0.4410236179828644,0.6301026344299316,0.9822180867195128,0.7679206132888794,0.3420814275741577,0.3843594491481781,0.6264001124312,0.6264001124312,10895,30672,-0.07958097490918307,-0.08292625057517332
1986,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.5156957246483088,30698964,10947461.128234863,2.4418883323669434,0.6369045972824097,0.4410236179828644,0.6617123484611511,0.994597554206848,0.9124590158462524,0.38515591621398926,0.4188169538974762,0.5156957246483088,0.5156957246483088,11515,31145,0.056906837999082145,0.055346564876065416
1987,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.6835967022130961,31184414.999999996,11175552.368164064,2.463388204574585,0.6309917569160461,0.4410236179828644,0.6314060688018799,0.945572793483734,0.8509100079536438,0.4264569580554962,0.4641321897506714,0.6835967022130961,0.6835967022130961,11633,31625,0.010247503256621798,0.010195353561980853
1988,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.5664350218930714,31668948.999999996,11396119.117736816,2.485077142715454,0.6193116307258606,0.4410236179828644,0.7102415561676025,1.0122443437576294,0.9125961065292358,0.450347900390625,0.4889302849769592,0.5664350218930714,0.5664350218930714,11244,32099,-0.033439353563139346,-0.03401123379034387
1989,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,1.090433514438956,32148134,11496272.087097168,2.5069570541381836,0.5579028725624084,0.4410236179828644,0.451842725276947,0.6086860299110413,0.4608103334903717,0.4628005623817444,0.4853640794754028,1.090433514438956,1.090433514438956,10393,32572,-0.0756848096762718,-0.07870215043800083
1990,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.4474283017660065,32618651,11811478.614807129,2.529029607772827,0.5761784315109253,0.4410236179828644,0.7140446305274963,1.1186950206756592,1.3373562097549438,0.4701356887817383,0.5060438513755798,0.4474283017660065,0.4474283017660065,10254,33036,-0.013374386606369672,-0.013464629244775796
1991,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.3293441363048355,33079000,12190682.411193848,2.552567958831787,0.609840452671051,0.4410236179828644,0.8110222220420837,1.064756989479065,1.6891374588012695,0.5346489548683167,0.5481356382369995,0.3293441363048355,0.3293441363048355,11223.9846,33504.84899,0.09459572849619659,0.09038509737783806
1992,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.2776823067533283,33529325.999999996,12385934.829711914,2.5709738731384277,0.6264113783836365,0.4410236179828644,0.842535674571991,0.967523992061615,1.3211853504180908,0.4678906202316284,0.4979974925518036,0.2776823067533283,0.2776823067533283,12267.0836,33967.3069,0.09293482102603742,0.08886657432024614
1993,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.26892713909431093,33970110.99999999,12345012.664794922,2.58705997467041,0.6371707916259766,0.4410236179828644,0.7575659155845642,0.8504251837730408,1.0910996198654177,0.4874708950519562,0.4922437071800232,0.26892713909431093,0.26892713909431093,12926.7947,34407.61752,0.053778968295284175,0.05238272062774797
1994,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.28425983266469274,34402671.99999999,12416181.564331057,2.6032464504241943,0.657434344291687,0.4318451583385467,0.7368320822715759,0.744512677192688,0.8762941360473633,0.5010519027709961,0.5158376693725586,0.28425983266469274,0.28425983266469274,13571.3794,34847.36014,0.04986423277844734,0.0486608536934283
1995,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.3074937986763288,34828170,11835313.79699707,2.619534492492676,0.6924816966056824,0.39392945170402527,0.7007973194122314,0.6518973708152771,0.6140251159667969,0.5356731414794922,0.54765784740448,0.3074937986763288,0.3074937986763288,13086.0365,35274.31759,-0.035762237993287524,-0.036417373696702386
1996,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.32550752715205566,35246373.99999999,12137214.660644531,2.627023935317993,0.8278177976608276,0.3669727146625519,0.6465851068496704,0.5064579844474792,0.33527567982673645,0.5354721546173096,0.5399456024169922,0.32550752715205566,0.32550752715205566,13715.2268,35683.43882,0.048081044248959585,0.046960915207487984
1997,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.3167579872836257,35657429,12762511.253356934,2.6345345973968506,0.8089302778244019,0.35687369108200073,0.6505107879638672,0.510369598865509,0.39289137721061707,0.5199188590049744,0.5196952223777771,0.3167579872836257,0.3167579872836257,14722.6459,36102.64317,0.07345260232955092,0.07088018489762853
1998,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.34146879991670764,36063459,13351142.88330078,2.6420669555664063,0.7657354474067688,0.36957648396492,0.6437435150146484,0.5183998942375183,0.4614046812057495,0.48987877368927,0.49500542879104614,0.34146879991670764,0.34146879991670764,15185.9587,36518.40748,0.0314693977663349,0.030984385387993515
1999,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.38916986260079234,36467217.99999999,13461274.147033691,2.649620771408081,0.7154215574264526,0.39151379466056824,0.6318519711494446,0.5188069939613342,0.5261430144309998,0.4749861657619476,0.49579307436943054,0.38916986260079234,0.38916986260079234,14577.8323,36923.91066,-0.04004530843350702,-0.04086919191893802
2000,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.4083283885473563,36870787,13598359.107971191,2.657196044921875,0.7087386846542358,0.3911061882972718,0.6319764256477356,0.5037505626678467,0.5824320912361145,0.4561617970466614,0.474749892950058,0.4083283885473563,0.4083283885473563,14368.9427,37336.15193,-0.014329263480414741,-0.014432918770529423
2001,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.4800661871008884,37275652,13505481.719970703,2.6830029487609863,0.6842665076255798,0.39978456497192383,0.628882110118866,0.4995883703231811,0.6304005980491638,0.4457775056362152,0.45952048897743225,0.4800661871008884,0.4800661871008884,13651.981,37739.67208,-0.04989662183008078,-0.05118448118169143
2002,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,1.4720254831745525,37681749,13412664.413452148,2.709059953689575,0.6125455498695374,0.31755295395851135,0.2500130832195282,0.2526557445526123,0.23727357387542725,0.4433337152004242,0.4446451663970947,1.4720254831745525,1.4720254831745525,12094.7728,38132.4581,-0.1140646328177573,-0.12111128004220481
2003,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,1.251616341711117,38087868,14069103.240966797,2.735370397567749,0.649009644985199,0.31013572216033936,0.2995276153087616,0.3033134341239929,0.29185402393341064,0.4825984835624695,0.4676683247089386,1.251616341711117,1.251616341711117,13088.565,38529.89418,0.08216708295669678,0.07896558898021368
2004,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,1.178778483555036,38491972,14996856.689453123,2.7619361877441406,0.6730808615684509,0.32479485869407654,0.3208580017089844,0.34766682982444763,0.3446720540523529,0.5202558040618896,0.49636417627334595,1.178778483555036,1.178778483555036,14183.2251,38945.85149,0.08363484461436368,0.0803209870558038
2005,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.8028179898101956,38892931,15749588.966369629,2.788760185241699,0.701165497303009,0.3389502763748169,0.34701353311538696,0.4017257392406464,0.427996039390564,0.5344760417938232,0.5150712728500366,0.8028179898101956,0.8028179898101956,15344.1571,39367.78388,0.08185246950638897,0.07867482131855709
2006,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.7079268956379678,39289878,16298122.40600586,2.7969753742218018,0.7405960559844971,0.3555392324924469,0.3726311624050141,0.437906950712204,0.44230470061302185,0.5574847459793091,0.5317198038101196,0.7079268956379678,0.7079268956379678,16490.4736,39762.28992,0.07470703620468021,0.07204809997732455
2007,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.6213271076896681,39684295,16961412.42980957,2.8052146434783936,0.7770870923995972,0.364846795797348,0.42042794823646545,0.4902757704257965,0.4666271507740021,0.6144967675209045,0.579426109790802,0.6213271076896681,0.6213271076896681,17891.9434,40134.52368,0.08498663131178955,0.08156766554489159
2008,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.538138516191134,40080160,17370250.701904297,2.8134782314300537,0.7924759387969971,0.40367910265922546,0.5010309815406799,0.5584011077880859,0.5124335885047913,0.6759886145591736,0.6333614587783813,0.538138516191134,0.538138516191134,18520.3041,40531.92675,0.03511975675040427,0.034517127029014674
2009,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.5539708035514435,40482788,17562055.587768555,2.8217661380767822,0.7334376573562622,0.4438545107841492,0.49398642778396606,0.5507017374038696,0.4462387561798096,0.6333327889442444,0.5885609984397888,0.5539708035514435,0.5539708035514435,17328.9758,40944.46502,-0.06432552584274256,-0.06648764701545695
2010,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.43454315478587424,40895752,18076745.986938477,2.830078363418579,0.7775257229804993,0.4406924247741699,0.5783745050430298,0.584754467010498,0.4249218106269837,0.6479518413543701,0.6075958609580994,0.43454315478587424,0.43454315478587424,18979.9917,41358.62031,0.09527486904332791,0.09100535372510109
2011,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.3893485442050276,41320499.99999999,18488029.47998047,2.8585422039031982,0.8283932209014893,0.4731239974498749,0.662615954875946,0.6505791544914246,0.41496801376342773,0.6833808422088623,0.6342428922653198,0.3893485442050276,0.3893485442050276,20003,41792.25485,0.05389930175786122,0.05249690642585341
2012,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.4043604801047549,41755196,18791292.19055176,2.8872923851013184,0.8197735548019409,0.5201793313026428,0.7282907366752625,0.70008385181427,0.4551583230495453,0.6737084984779358,0.6595181226730347,0.4043604801047549,0.4043604801047549,19599,42216.68327,-0.020196970454431834,-0.020403717778392855
2013,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.43496069782894187,42196030,19124418.258666992,2.9163317680358887,0.8134486675262451,0.5439176559448242,0.7657873034477234,0.7722011804580688,0.4519721865653992,0.6992002129554749,0.6500452756881714,0.43496069782894187,0.43496069782894187,19873,42635.99463,0.013980305117608042,0.013883482019424367
2014,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.446968502019483,42637511,19383050.9185791,2.9456627368927,0.7819337844848633,0.5439176559448242,0.7368038892745972,0.7481056451797485,0.4123671352863312,0.7075143456459045,0.664492130279541,0.446968502019483,0.446968502019483,19183,43057.99302,-0.03472047501635385,-0.035337556391946724
2015,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.5256264330627054,43075416,19854450.22583008,2.9752891063690186,0.7922858595848083,0.5439176559448242,0.8146116733551025,0.8256993293762207,0.4462120234966278,0.633933424949646,0.6204260587692261,0.5256264330627054,0.5256264330627054,19502,43475.28135,0.01662930719908252,0.016492554258726602
2016,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.5306017955239127,43508460,19723175.048828125,3.005213499069214,0.8103548884391785,0.5439176559448242,0.7046164274215698,0.7365379333496094,0.37798893451690674,0.6275674700737,0.6137575507164001,0.5306017955239127,0.5306017955239127,18875,43887.30861,-0.03215054866167572,-0.03267872927783891
2017,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.5702784192198057,43937140,20033660.888671875,3.0354387760162354,0.8789559602737427,0.5439176559448242,0.640839159488678,0.7703717350959778,0.4984097480773926,0.6372456550598145,0.6149449348449707,0.5702784192198057,0.5702784192198057,19200.9061,44293.85881,0.017266548344370868,0.017119175493439914
2018,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.8524631085709075,44361149.99999999,20135070.80078125,3.0659680366516113,0.8594030737876892,0.5439176559448242,0.5215414762496948,0.6607311367988586,0.3768247365951538,0.6640904545783997,0.6308230757713318,0.8524631085709075,0.8524631085709075,18556.3831,44694.76893,-0.03356732211715785,-0.03414363833887021
2019,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,NA,NA,0.8883502122560771,44780677,20643215.17944336,3.09680438041687,0.8121843338012695,0.5439176559448242,0.47680914402008057,0.6160597205162048,0.31273895502090454,0.6477363705635071,0.6311296224594116,0.8883502122560771,0.8883502122560771,NA,NA,NA,NA
1950,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,NA,1.095985443334355,8354106.173392824,3429873.466491699,2.667301893234253,NA,0.6804924607276917,0.06995780766010284,0.08533159643411636,0.10233485698699953,0.1461045742034912,0.08097151666879654,1.095985443334355,1.095985443334355,11815,8267.337,NA,NA
1951,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,NA,0.8692724235229928,8599922.572520817,3523916.006088257,2.6743435859680176,NA,0.6804924607276917,0.08319316804409027,0.09341628849506378,0.11948142945766448,0.12977299094200134,0.07901333272457123,0.8692724235229928,0.8692724235229928,11966,8510.6,0.012780363944138807,0.012699384328968928
1952,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,NA,0.8590117570086115,8782429.781039145,3591674.8046875,2.681403398513794,NA,0.6804924607276917,0.0918792113661766,0.09616555273532867,0.11762402206659316,0.11868859082460403,0.08034810423851013,0.8590117570086115,0.8590117570086115,11824,8691.212,-0.0118669563763998,-0.01193793076199408
1953,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,NA,0.7971166724321778,8950892.265545825,3653408.765792846,2.6884822845458984,NA,0.6804924607276917,0.09189541637897491,0.0927068218588829,0.1159880980849266,0.10690969973802568,0.0848359540104866,0.7971166724321778,0.7971166724321778,11963,8857.924,0.01175575101488498,0.011687188982921112
1954,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,NA,0.766991459765853,9159148.134752177,3731083.393096924,2.695579767227173,0.7683060765266418,0.6804924607276917,0.0936903953552246,0.09594253450632095,0.12042982131242752,0.10169125348329544,0.08745674043893814,0.766991459765853,0.766991459765853,12419,9064.017,0.03811752904789768,0.03740900477712835
1955,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,NA,0.7483652416164503,9374454.312787209,3811291.456222534,2.702695846557617,0.7473471760749817,0.6804924607276917,0.09800604730844498,0.1013718992471695,0.12929575145244598,0.09797989577054976,0.09252430498600006,0.7483652416164503,0.7483652416164503,12795,9277.087,0.03027618970931637,0.0298269116458567
1956,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,NA,0.7168036117082154,9600318.607761422,3895439.147949219,2.711451530456543,0.7361757755279541,0.6804924607276917,0.10454385727643968,0.10352224111557008,0.13610193133354187,0.11101998388767242,0.09707431495189668,0.7168036117082154,0.7168036117082154,12924,9500.606,0.010082063305978897,0.010031578350499622
1957,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,NA,0.675937231727586,9814506.912882123,3946432.35206604,2.720235586166382,0.7171164751052856,0.6804924607276917,0.10666155815124512,0.10485747456550598,0.1355755627155304,0.1063772514462471,0.0984850525856018,0.675937231727586,0.675937231727586,12895,9712.569,-0.0022438873413803775,-0.002246408628943713
1958,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,NA,0.659229234895802,10019332.06866172,3981426.954269409,2.7290477752685547,0.7635450959205627,0.6804924607276917,0.10917332023382188,0.10450418293476103,0.13571830093860626,0.0986134707927704,0.10402283817529678,0.659229234895802,0.659229234895802,13238,9915.267,0.026599457153935635,0.026251842363422952
1959,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,NA,0.6226865632185997,10238066.069072869,4030419.826507568,2.737889051437378,0.7624648213386536,0.6804924607276917,0.1133202537894249,0.1059599295258522,0.14837247133255005,0.10570085793733595,0.10473699867725372,0.6226865632185997,0.6226865632185997,13753,10131.729,0.03890315757667322,0.038165500435839626
1960,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,NA,0.4824356500475164,10470018.916696018,4155402.183532715,2.746758460998535,0.7191592454910278,0.6858193278312683,0.11717799305915833,0.11294418573379517,0.15262781083583832,0.10144548118114471,0.09188725054264069,0.4824356500475164,0.4824356500475164,14013,10361.273,0.018904966189195085,0.018728488055509983
1961,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,NA,0.49283298274524073,10710053.214542974,4167400.360107422,2.768152952194214,0.7199937701225281,0.6805217862129211,0.11642514914274216,0.10935404151678084,0.1542840451002121,0.10556983947753906,0.09511929005384444,0.49283298274524073,0.49283298274524073,13793,10598.814,-0.01569970741454364,-0.015824253094697833
1962,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,NA,0.5023411783384054,10908265.573824156,4267385.482788086,2.7897136211395264,0.7329903841018677,0.6706364154815674,0.11725541949272156,0.117269329726696,0.15656407177448273,0.116159088909626,0.10748624801635742,0.5023411783384054,0.5023411783384054,14389,10794.968,0.043210324077430584,0.04230280868789776
1963,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,NA,0.47496154445057487,11116948.354841758,4389368.057250977,2.8114423751831055,0.7614330649375916,0.6617007255554199,0.1192016452550888,0.11970128864049911,0.1619516164064407,0.12237586081027985,0.106734536588192,0.47496154445057487,0.47496154445057487,14983,11001.483,0.041281534505525054,0.040452199279726625
1964,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,NA,0.4492509535103359,11336044.700266514,4546845.436096191,2.833340644836426,0.7552306056022644,0.6681882739067078,0.12393977493047714,0.1268112063407898,0.16800355911254883,0.12027698010206224,0.11033736914396286,0.4492509535103359,0.4492509535103359,15699,11218.304,0.047787492491490356,0.04668079099717326
1965,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,NA,0.4365505151689352,11559445.820095005,4684576.034545898,2.8554093837738037,0.7435305714607239,0.6805416345596313,0.12862201035022736,0.13092635571956637,0.16945259273052216,0.12696105241775513,0.11500544846057892,0.4365505151689352,0.4365505151689352,16182,11439.384,0.030766290846550734,0.03030249732746742
1966,193,AUS,Australia,East Asia & Pacific,High income,NA,NA,NA,NA,0.4239966204871615,11777407.90998513,4853451.728820801,2.8776497840881348,0.7650467157363892,0.6760570406913757,0.13304995000362396,0.1395093947649002,0.17487871646881104,0.12597863376140594,0.11781592667102814,0.4239966204871615,0.4239966204871615,16324,11655.083,0.008775182301322458,0.008736904157911339
