spec,iso,country,income_group,status,best_order,n_obs,r2,adj_r2,aic,bic,sigma,lr_dd,sum_phi,f_stat,f_pvalue,ect_coef,ecm_r2
cs_ctrl,BGR,Bulgaria,Upper middle income,ok,"(2,2,2,2,2,2,2,2,2,2)",40,0.8568807059820361,0.44183475332994093,-218.0771352091781,-165.72187213164608,0.014599681833089372,0.008353938779607975,0.09648494798031304,2.90718252082562,0.12013941938103175,-0.9035150520196857,0.8822693025215718
cs_ctrl,BHR,Bahrain,High income,ok,"(2,2,2,2,2,2,2,2,2,2)",41,0.9205240719172756,0.7109966251537294,-303.21671989954575,-250.0959858317122,0.005434636869116856,0.02600659883062075,0.43311694542689333,1.9317983888117172,0.5665462546429356,-0.5668830545731054,0.8909229896422358
cs_ctrl,BHS,Bahamas,High income,ok,"(1,1,1,0,0,1,0,0,0,0)",42,0.8113507634888322,0.72376361796579,-365.128133237881,-339.0630889636305,0.0026848985728206765,-0.0034715323365273245,0.21266458558825166,4.112355994816138,0.006749082324633734,-0.7873354144117483,0.9267808904016215
cs_ctrl,BLR,Belarus,Upper middle income,insufficient_obs,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cs_ctrl,BLZ,Belize,Upper middle income,ok,"(2,2,2,2,2,2,2,2,2,2)",41,0.9190148172299347,0.7055084262906717,-357.42696585769033,-304.3062317898568,0.0028058096552328283,0.02223812306901458,0.18554993090342803,1.9606872339724135,0.5486495272811923,-0.814450069096573,0.9685862528810052
cs_ctrl,BOL,Bolivia,Lower middle income,ok,"(1,1,1,0,0,2,0,2,0,0)",41,0.8783281842506062,0.7972136404176771,-366.7374576387198,-335.89316043804223,0.002328311795619776,-0.004012132396356196,0.10888316151254329,NA,NA,-0.8911168384874569,0.9528041115581308
cs_ctrl,BRA,Brazil,Upper middle income,ok,"(1,0,0,0,0,1,0,1,0,0)",42,0.46329428675891526,0.24120916403846648,-288.93714672274837,-264.6097720667812,0.006692197994397858,-0.0011218714430269302,-0.006588466655573067,NA,NA,-1.0065884666555731,0.7441592233247353
cs_ctrl,BRB,Barbados,High income,ok,"(2,2,2,2,2,2,2,2,2,2)",41,0.9812553316866149,0.9318375697695089,-498.45241348778086,-445.3316794199473,5.025146990638584e-4,-0.05143049417120309,0.8022222806378524,3.9503246541776766,0.01020049923853155,-0.19777771936214758,0.9346723600534397
cs_ctrl,BTN,Bhutan,Lower middle income,ok,"(1,0,0,0,0,0,0,0,0,0)",40,0.554806481796035,0.4012914755188056,-330.9999841992851,-310.7334307499179,0.0033605637927157012,-0.011212345293594411,0.6921410624572549,1.251455331929957,0.9156593510910646,-0.30785893754274507,0.3014497885367277
cs_ctrl,BWA,Botswana,Upper middle income,ok,"(1,0,1,0,2,0,2,1,0,0)",41,0.9057522943449152,0.8429204905748586,-371.6976282672912,-340.85333106661363,0.00219164755238638,-0.027870513566206307,0.7899773802336422,3.9751174717545696,0.009516523005600052,-0.21002261976635833,0.6371430410665744
cs_ctrl,CAF,Central African Republic,Low income,ok,"(1,0,0,0,0,1,2,0,2,0)",41,0.9307507585538476,0.8892012136861561,-388.72972695608064,-359.5990018221074,0.0017876900186220897,0.016359695408739296,0.8201128524019906,1.8170186056468431,0.6367280842386407,-0.17988714759800975,0.6929207084824863
cs_ctrl,CAN,Canada,High income,ok,"(1,1,0,0,1,0,0,0,0,1)",71,0.45572144877239,0.33158774410644376,-539.8980562615953,-505.9578581059756,0.004880581911858517,0.014706141902049845,0.06290105111601291,NA,NA,-0.9370989488839873,0.6842291740033861
cs_ctrl,CHE,Switzerland,High income,ok,"(1,0,2,0,2,2,0,2,0,2)",42,0.8245227452325101,0.6574015502158531,-311.65758170315905,-273.42885010092493,0.004959830199891125,0.038362642984241066,0.22238712844134917,NA,NA,-0.7776128715586508,0.8941204697342291
cs_ctrl,CHL,Chile,High income,ok,"(1,0,0,0,0,0,0,2,0,1)",43,0.6660102083700592,0.5162906466049133,-303.79170823978274,-277.3737065043793,0.006076749647688547,-5.396929733941904e-4,0.04640793889455362,4.139543311124429,0.006296306975041691,-0.9535920611054467,0.6977822325895551
cs_ctrl,CIV,Cote d'Ivoire,Lower middle income,ok,"(2,2,2,2,2,2,2,2,2,2)",36,0.8659477863440803,0.21802875367380192,-236.9037846024811,-187.8146975103417,0.009330186720546,-0.055252731733097984,0.20298181700738582,1.4684964702910304,0.8307329564730146,-0.7970181829926153,0.9457851039293808
cs_ctrl,COG,Congo,Lower middle income,ok,"(1,0,0,0,0,0,0,0,0,0)",42,0.7029674740070055,0.6071505301382977,-505.0545184502532,-484.2024830308528,5.180880222100692e-4,-7.931863689178253e-4,0.720125218553832,1.0279331614931346,0.9675844909788031,-0.2798747814461679,0.24901884824155351
cs_ctrl,COL,Colombia,Upper middle income,ok,"(2,2,2,2,2,2,2,2,2,2)",41,0.799212095117645,0.26986216406416375,-249.08767989868852,-195.96694583085497,0.010516053021556991,0.029066711340688715,-0.48586752322881954,1.7609899617243792,0.670437416657289,-1.4858675232288203,0.9205598756541996
cs_ctrl,COM,Comoros,Lower middle income,ok,"(1,2,2,0,0,1,2,2,0,0)",37,0.9424505692227865,0.8781306171776655,-321.53761529018044,-287.70833912465173,0.002624783858874533,0.007810664913654366,0.7031225006957538,3.009533412255478,0.09736047438130656,-0.29687749930424645,0.790022347164221
cs_ctrl,CPV,Cabo Verde,Lower middle income,ok,"(1,1,0,0,0,1,0,0,1,0)",41,0.8324708088687047,0.7518086057314144,-378.8111029503158,-353.1075219497512,0.0020384364963297198,0.002099033708319507,0.8282492584361756,0.7424110949513478,0.991336910190216,-0.17175074156382455,0.2703496979815196
cs_ctrl,CRI,Costa Rica,Upper middle income,ok,"(1,0,1,0,2,1,2,0,0,0)",41,0.6383220885443253,0.3972034809072087,-235.91581298884194,-205.0715157881644,0.011479115766394717,0.002818880908523956,-0.22140260010896487,NA,NA,-1.2214026001089648,0.8445296242692005
cs_ctrl,CYP,Cyprus,High income,ok,"(2,2,2,2,2,2,2,2,2,2)",41,0.8884913066281137,0.5945138422840499,-226.78730455874302,-173.66657049090946,0.013802624367938651,-0.2232386257255783,-0.1777458002230776,5.359113200775301,6.657171122508921e-4,-1.1777458002230763,0.9564705079147576
cs_ctrl,CZE,Czech Republic,High income,ok,"(2,2,2,2,2,2,2,2,2,2)",28,1,NA,-Inf,-Inf,NA,0.16280602927931268,-3.834943460851979,NA,NA,-2.2312406627320525,1
cs_ctrl,DEU,Germany,High income,ok,"(1,0,1,0,0,0,0,0,0,0)",42,0.2932820585634508,0.034152146703382735,-291.8961353403198,-269.306430302636,0.006505025697748359,-0.028549980294256004,0.32191698653322026,2.4230220313077915,0.28721693661810693,-0.6780830134667798,0.4815700499685313
cs_ctrl,DMA,Dominica,Upper middle income,ok,"(2,2,2,2,2,2,2,2,2,2)",31,0.9999220065829975,0.9976601974899237,-531.2229148086843,-486.7693114696448,9.420319496469769e-5,-0.012251732002179586,0.6161434653848066,NA,NA,-0.38385653461519287,0.9997868190411261
cs_ctrl,DNK,Denmark,High income,ok,"(1,0,1,0,1,0,0,0,0,0)",52,0.37637548044794433,0.1844910128934657,-364.4177136052997,-337.1003015451597,0.006419951324365217,0.00468005981471339,0.19153479302523052,5.410945003600764,6.340454423112403e-4,-0.8084652069747694,0.6809979565288623
cs_ctrl,DZA,Algeria,Lower middle income,ok,"(2,2,2,2,2,2,2,2,2,2)",41,0.8747694565788507,0.5446162057412754,-304.3319723824212,-251.21123831458766,0.005361222700836881,0.35047160600314453,0.9237794019318221,2.645413373543595,0.19675011848362248,-0.07622059806817746,0.8895484407697919
cs_ctrl,ECU,Ecuador,Upper middle income,ok,"(2,2,2,2,2,2,2,2,2,2)",31,0.9986192568478529,0.9585777054355873,-293.6595446630999,-249.20594132406035,0.0043464789444026715,4.3581727917454085,0.9463430774644752,NA,NA,-0.05365692253552411,0.9995101344663454
cs_ctrl,EGY,Egypt,Lower middle income,ok,"(1,0,0,0,0,1,0,0,0,0)",42,0.4970140345547848,0.3125858472248727,-328.17267970073146,-305.58297466304765,0.004223699653339451,-0.0076654142000018065,0.542773721319524,1.9048687841111351,0.582171074534506,-0.4572262786804765,0.44304503720539584
cs_ctrl,ESP,Spain,High income,ok,"(1,1,1,1,1,1,1,0,1,1)",42,0.5486987106796575,0.19550639729851993,-313.81206999375013,-279.05867762808276,0.004844557910554948,-0.014463343067402738,0.2952731951543662,2.14987401094647,0.434885144105088,-0.7047268048456335,0.7720091062241579
cs_ctrl,ETH,Ethiopia,Low income,ok,"(1,1,0,0,0,1,0,0,0,0)",42,0.6091175675427887,0.44737311273290814,-263.9887831171391,-239.66140846117196,0.009006501433598331,0.054580961599187856,0.5431264913832209,1.287596109399738,0.9041377564600421,-0.4568735086167788,0.31086350998410633
cs_ctrl,FIN,Finland,High income,ok,"(1,0,0,1,1,0,0,1,0,0)",71,0.3571849545973992,0.21057801441785862,-479.90914789105267,-445.96894973543294,0.007446331970480648,-1.0053821000910317e-5,0.12391491135691249,6.4467004413663345,1.1501429990715756e-6,-0.8760850886430879,0.5866885237890584
cs_ctrl,FJI,Fiji,Upper middle income,ok,"(2,2,2,2,2,2,2,2,2,2)",31,0.9919337888972269,0.7580136669168083,-360.01560503624097,-315.5620016972014,0.0014904931539225232,-0.014977600943233613,0.5370683695594775,0.9661944269515723,0.9759916558612446,-0.4629316304405206,0.9686880910147186
cs_ctrl,FRA,France,High income,ok,"(1,0,0,0,0,1,0,0,0,1)",71,0.3454343992567447,0.21000703358572637,-491.3161749422418,-459.63865666366337,0.006908682939123803,-0.0036140537155040374,-0.21833568138174608,NA,NA,-1.2183356813817456,0.6883564525076924
cs_ctrl,GAB,Gabon,Upper middle income,ok,"(1,0,0,1,0,0,1,1,0,1)",42,0.9080943274301938,0.8604395342458498,-442.5724142378786,-414.7697003453447,0.0010619018768242535,0.006117685796036546,0.9385633213871442,2.3579965489011956,0.31872121627941197,-0.061436678612855365,0.6041840731659204
cs_ctrl,GBR,United Kingdom,High income,ok,"(1,0,0,0,0,0,0,0,0,1)",60,0.4180209549010419,0.28465075706586385,-406.0918485748542,-378.86536926596693,0.007386271811380056,-0.010885382578412163,-0.31338997732856044,NA,NA,-1.3133899773285609,0.7648068560591968
cs_ctrl,GHA,Ghana,Lower middle income,ok,"(1,0,0,0,0,0,0,0,1,1)",42,0.588995911804024,0.41892525461948227,-361.0612111801354,-336.7338365241682,0.0028357956615888674,-0.012532692517501795,0.6444198522814402,1.6537099682651983,0.7338765432437042,-0.3555801477185594,0.41203516036128124
cs_ctrl,GIN,Guinea,Lower middle income,ok,"(2,2,2,2,2,2,2,2,2,2)",31,0.9758119471970954,0.27435841591286225,-262.5915393069684,-218.13793596792885,0.0071739968486994946,0.04286872334173149,-0.7591197443487704,0.9664333455116061,0.9759615482128929,-1.759119744348758,0.9403952612807872
cs_ctrl,GMB,Gambia,Low income,ok,"(1,1,0,1,0,0,0,0,0,1)",42,0.7052338891457011,0.5683781948204909,-343.16556551217764,-317.1005212379271,0.0034872103549460957,-0.018724200179982053,0.655995339761323,1.9138698373105618,0.5769073847717967,-0.3440046602386768,0.41463036434119804
cs_ctrl,GNB,Guinea-Bissau,Low income,ok,"(1,1,2,1,1,2,2,1,2,0)",35,0.9775347536105419,0.936348468563202,-276.9597983314246,-239.6314448556787,0.0039818821850350844,0.17262388048475866,0.699270912422731,NA,NA,-0.3007290875772681,0.957102196283003
cs_ctrl,GNQ,Equatorial Guinea,Upper middle income,ok,"(1,1,1,1,1,1,1,1,1,1)",42,NA,NA,-Inf,-Inf,0,0,0,NA,NA,NA,NA
cs_ctrl,GRC,Greece,High income,ok,"(1,0,0,0,0,0,0,0,0,0)",55,0.12019053219029555,-0.07976616503918277,-336.5410601032155,-312.4530618804258,0.010203619604181603,0.013168442240083029,0.21614209657800385,3.1623481132432185,0.07045723077934592,-0.7838579034219957,0.4181701325948353
cs_ctrl,GRD,Grenada,Upper middle income,ok,"(2,2,2,2,2,2,2,2,2,2)",41,0.9622248816752814,0.8626359333646597,-469.72202079666476,-416.6012867288312,7.133666571934284e-4,0.009073603051075746,0.7705252691070443,2.107265376959341,0.4601083575045114,-0.22947473089295542,0.8683487332185139
cs_ctrl,GTM,Guatemala,Upper middle income,ok,"(1,0,1,0,0,1,0,2,0,0)",41,0.8539507282555695,0.7753088127008761,-363.2501746922748,-335.83302162500587,0.0024508390333113418,0.0017322366215747765,0.16167168526401313,NA,NA,-0.838328314735987,0.9433482183707714
cs_ctrl,GUY,Guyana,High income,ok,"(1,0,2,0,0,2,1,2,0,0)",41,0.9103249542477815,0.8440433986917939,-377.2479865554747,-344.6901172880929,0.002041849133179796,-0.003358212750584022,0.012452800186974209,NA,NA,-0.9875471998130257,0.9652154985172701
cs_ctrl,HND,Honduras,Lower middle income,ok,"(1,0,2,2,0,0,1,2,0,2)",41,0.902618293878273,0.8145110359586152,-369.8677072290344,-333.88269382824393,0.002226797919086304,8.363892621003064e-6,0.0060052169915181695,NA,NA,-0.9939947830084821,0.9622261235266985
cs_ctrl,HTI,Haiti,Lower middle income,ok,"(1,1,0,2,0,2,0,2,0,0)",41,0.8815749319610628,0.7940433599322833,-365.84638307683434,-333.2885138094525,0.0023464411592744286,0.003514359981462815,0.1062999838253428,NA,NA,-0.8937000161746574,0.9540635087471825
cs_ctrl,HUN,Hungary,High income,ok,"(2,2,2,2,2,2,2,2,2,2)",32,0.9416582616780644,0.09570305600999873,-244.4520852988715,-199.01427231207998,0.008059062818216577,-0.00839673295755999,0.22970315101288757,0.896899931936064,0.9834283702769845,-0.7702968489871198,0.9678070367473643
cs_ctrl,IDN,Indonesia,Upper middle income,ok,"(2,2,2,2,2,2,2,2,2,2)",41,0.9461643820559587,0.8042341165671224,-271.6371185589121,-218.51638449107855,0.00798775540237776,-0.003092645654285036,-0.8789086394367335,6.160048977260807,1.763076730089707e-4,-1.8789086394367345,0.9713096844008968
cs_ctrl,IND,India,Lower middle income,ok,"(1,0,0,0,1,0,0,0,0,0)",71,0.20400788099274839,0.05560257066936247,-425.7567504458267,-396.3419120442896,0.011023202790278719,-0.012290473372712185,-0.016833549104412933,NA,NA,-1.0168335491044134,0.5724349532701675
cs_ctrl,IRL,Ireland,High income,ok,"(1,0,0,0,0,0,0,0,0,0)",47,0.42739650932649514,0.2683399841394104,-292.6753522672806,-270.4735810467599,0.00951856737021172,-0.036998004119312346,-0.27347774388015744,NA,NA,-1.2734777438801574,0.7332062720554167
cs_ctrl,IRN,Iran,Lower middle income,ok,"(1,1,0,0,0,1,0,1,0,1)",42,0.6718243500048438,0.5016591981555034,-241.0501309099946,-213.24741701746072,0.011694706755449306,-0.008750125296802816,-0.5502157284291758,NA,NA,-1.5502157284291762,0.8846344763040843
cs_ctrl,ISL,Iceland,High income,ok,"(1,0,0,0,1,0,0,0,0,0)",42,0.4656204475242842,0.26968127828318844,-247.79245980049245,-225.20275476280867,0.010996959426811772,-0.023601587231465052,-0.12902957774664375,NA,NA,-1.1290295777466433,0.7561550306028901
cs_ctrl,ISR,Israel,High income,ok,"(1,0,0,0,0,0,1,0,0,1)",39,0.6888455476371137,0.5452358003927047,-360.84314959845545,-337.55328655264043,0.002026642970868549,-0.012725883955197864,0.8101504699343375,0.990717592303174,0.9729013357171371,-0.18984953006566294,0.3530694409841235
cs_ctrl,ITA,Italy,High income,ok,"(1,1,1,1,1,0,0,0,1,1)",48,0.5055867968988955,0.2504057888467126,-381.26744417067766,-347.58582597433565,0.0038996537697633888,-0.041941854161315115,0.30518678801017474,2.9662654803271646,0.10663864519041336,-0.6948132119898255,0.6128233531168498
cs_ctrl,JAM,Jamaica,Upper middle income,ok,"(1,0,0,0,0,1,0,2,0,0)",41,0.8375196918506805,0.7592884323713786,-360.87905106773934,-335.17547006717473,0.002536706662539169,-0.0024891484484226866,0.14079336527974634,NA,NA,-0.8592066347202539,0.936974701575833
cs_ctrl,JOR,Jordan,Lower middle income,ok,"(1,0,2,0,0,0,0,0,2,0)",41,0.7611480587481878,0.632535474997212,-299.91616693475027,-272.4990138674813,0.005305777794958602,0.0500405353383935,0.5892055633237224,4.680742772765782,0.0014964539358754084,-0.4107944366762772,0.7594603703575654
cs_ctrl,JPN,Japan,High income,ok,"(1,1,0,0,1,0,0,0,1,0)",67,0.3698723370981986,0.21531272166945503,-463.2665410612836,-430.1961517704191,0.0068546243266329725,0.0019135132533283639,0.2969856457534426,4.797474287117966,0.0010551002485304282,-0.7030143542465573,0.5841801516841276
cs_ctrl,KAZ,Kazakhstan,Upper middle income,ok,"(2,2,2,2,2,2,2,2,2,2)",28,1,NA,-Inf,-Inf,NA,0.04508580098229817,-0.35320684849336104,NA,NA,-1.1035461943554243,1
cs_ctrl,KEN,Kenya,Lower middle income,ok,"(1,1,0,0,0,0,1,0,1,0)",42,0.5545446910182353,0.34772615470527324,-219.87158591226878,-193.80654163801825,0.015133147896679367,-0.14547460127620712,0.12329503937870297,5.616539897679596,5.084172898722985e-4,-0.8767049606212967,0.7088023736269622
cs_ctrl,KGZ,Kyrgyzstan,Lower middle income,insufficient_obs,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cs_ctrl,KNA,Saint Kitts and Nevis,High income,ok,"(1,0,1,0,0,0,0,1,0,1)",38,0.8937469100493649,0.8361931529927709,-423.3375488247778,-398.773756428882,7.816213700379057e-4,0.008408775787383633,0.9552073427069624,3.287204761694422,0.053061102357454724,-0.04479265729303705,0.6550031250259077
cs_ctrl,KWT,Kuwait,High income,ok,"(2,2,2,2,2,2,2,2,2,2)",30,1,NA,-Inf,-Inf,NA,-0.022388408845580913,-1.1297206219431748,NA,NA,-2.1297206219431977,1
cs_ctrl,LAO,Lao PDR,Lower middle income,ok,"(1,1,0,2,0,2,0,0,1,1)",41,0.817122125151705,0.6819515220029653,-402.1119882088793,-369.55411894149745,0.0015077768825402923,-0.010116351416208005,0.5944233936740236,NA,NA,-0.405576606325977,0.7916314818959602
cs_ctrl,LBN,Lebanon,Lower middle income,ok,"(2,2,2,2,2,2,2,2,2,2)",31,0.9645073698874024,-0.06477890337792869,-243.38036555463356,-198.926762215594,0.009779815130046358,0.5211109267744902,0.6000836817736169,0.8220698291890021,0.9900481288031067,-0.39991631822638274,0.9803233676273431
cs_ctrl,LCA,Saint Lucia,Upper middle income,ok,"(2,2,2,2,2,2,2,2,2,2)",40,0.9703544708812634,0.8843824364369272,-466.3731576119633,-414.01789453443126,6.552748298367277e-4,-0.008476669336909977,0.6840609990773217,2.1619150263844897,0.4276134856387284,-0.31593900092267796,0.8990157331567337
cs_ctrl,LKA,Sri Lanka,Lower middle income,ok,"(1,0,0,1,0,0,0,0,0,0)",42,0.6273509239405919,0.4907129293854756,-343.7163755693336,-321.1266705316498,0.0035101804297494182,0.010191960455767748,0.5918441254046316,2.7255320728820593,0.17031678931542338,-0.40815587459536895,0.5224770056300709
cs_ctrl,LSO,Lesotho,Lower middle income,ok,"(1,0,0,0,0,0,0,0,0,0)",42,0.7696708968005315,0.6953711860910254,-362.7207528877196,-341.8687174683192,0.0028202892931674557,-4.5750737418008547e-4,0.8260271737489004,0.992012860803913,0.9727381106895979,-0.17397282625109897,0.24242662341218116
cs_ctrl,LUX,Luxembourg,High income,ok,"(1,1,0,0,1,0,0,1,0,0)",42,0.378372116418862,0.08975917047047666,-215.46554200132212,-189.40049772707158,0.015948112225886612,-0.022321684381721336,-0.13164107555532795,NA,NA,-1.1316410755553281,0.7277122495629096
cs_ctrl,MAR,Morocco,Lower middle income,ok,"(1,1,1,1,1,1,1,1,1,1)",42,NA,NA,-Inf,-Inf,0,0,0,NA,NA,NA,NA
cs_ctrl,MDG,Madagascar,Low income,ok,"(1,0,0,0,0,0,0,0,1,0)",42,0.4383865357111429,0.23246159880522865,-245.9284550270052,-223.33874998932143,0.011243715517103226,-0.04724416507165082,0.56119936414465,2.2425579730290792,0.3799651169219361,-0.43880063585534973,0.4323874575223919
cs_ctrl,MDV,Maldives,Upper middle income,ok,"(2,2,2,2,2,2,2,2,2,2)",41,0.9714671240451236,0.896244087436813,-380.216083790307,-327.09534972247343,0.0021250090732180455,-0.1303677466680777,0.847279251013756,2.9577635966855036,0.10848233260698231,-0.15272074898624396,0.8962436830558355
cs_ctrl,MEX,Mexico,Upper middle income,ok,"(1,0,0,0,0,0,1,0,0,0)",40,0.3817943055894587,0.13892778278531748,-236.54241129293462,-214.58697838945344,0.010863125545867058,0.012746558448288293,0.18789716442409873,3.072966084281053,0.08526966136465135,-0.8121028355759015,0.5414755244099446
cs_ctrl,MKD,North Macedonia,Upper middle income,insufficient_obs,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cs_ctrl,MLI,Mali,Low income,ok,"(1,1,1,0,1,1,0,0,0,1)",42,0.8035021952576049,0.6901380771369924,-320.0088972515262,-290.46851374070894,0.00454583601296917,-0.03011843200471074,0.7088113165096636,2.6464243759593016,0.19640274311829875,-0.2911886834903364,0.6313433158522059
cs_ctrl,MLT,Malta,High income,ok,"(1,0,0,0,1,0,0,0,1,1)",42,0.7411740543694557,0.6210048653267031,-328.22883330611404,-302.16378903186353,0.004165849981136957,0.005465069763684331,-0.5109513870950849,NA,NA,-1.5109513870950848,0.9097003326712471
cs_ctrl,MUS,Mauritius,Upper middle income,ok,"(1,0,0,0,2,0,1,0,0,0)",46,0.843021394879331,0.7792488365490593,-444.39589436774935,-416.9662734204129,0.0016716186022326333,-0.01007448106536784,0.6663925992460683,5.456208398595962,6.063873785648692e-4,-0.3336074007539316,0.6337320108780942
cs_ctrl,MWI,Malawi,Low income,ok,"(1,2,2,2,2,1,2,2,2,2)",28,1,NA,-Inf,-Inf,NA,-1.7431053567335778e-4,0.1881561213150757,NA,NA,-0.8118438786849228,1
cs_ctrl,MYS,Malaysia,Upper middle income,ok,"(1,0,0,0,0,0,0,0,0,0)",42,0.1843393670737979,-0.07877696612820273,-271.1337312730751,-250.2816958536747,0.008391012157885628,0.0034532355401282215,0.0013415095838281775,3.7719540918311187,0.01644869419756694,-0.9986584904161722,0.5488910492453588
cs_ctrl,NAM,Namibia,Upper middle income,ok,"(2,2,2,2,2,2,2,2,2,2)",32,0.9944651428059379,0.9142097134920374,-387.25425559652615,-341.8164426097346,8.654664777288806e-4,-0.058608016792119175,0.766574863388549,4.459678271737369,0.002663898869720029,-0.2334251366114492,0.9862259613079728
cs_ctrl,NER,Niger,Low income,ok,"(1,1,0,0,0,0,1,1,0,0)",42,0.8014211283493347,0.7092237950829543,-301.9776909957063,-275.9126467214558,0.005694119244878155,0.12553346965972065,0.6682329638072176,3.261373684531452,0.056493525091976304,-0.3317670361927819,0.6882554302688152
cs_ctrl,NGA,Nigeria,Lower middle income,ok,"(1,0,0,0,0,1,0,0,1,1)",42,0.8756007222977664,0.817843914793158,-426.4467276832092,-400.3816834089587,0.0012938984100766828,0.018561452259144275,0.8672284370677908,2.359297221692216,0.3180453766293101,-0.13277156293220954,0.5498670378646942
cs_ctrl,NLD,Netherlands,High income,ok,"(1,1,2,2,2,0,2,2,1,1)",41,0.9191197265606507,0.8096934742603545,-364.10371914499007,-321.2644174773824,0.002408371400580318,-0.034054499765586145,-0.7302931932958584,NA,NA,-1.730293193295857,0.9704291383995577
cs_ctrl,NOR,Norway,High income,ok,"(1,0,0,0,1,0,1,1,1,1)",65,0.6344645507380657,0.5225659438211472,-411.3487948531727,-374.3842112649469,0.009064269635669924,0.017707990966710878,-0.10966394804285708,NA,NA,-1.1096639480428565,0.84783294163891
cs_ctrl,NPL,Nepal,Lower middle income,ok,"(1,0,0,1,0,1,1,1,0,0)",42,0.7861230685580678,0.6752239189215103,-343.321252470902,-315.51853857836807,0.003461226387262857,0.08804501515033449,0.8390397799653057,1.769209706515381,0.665468642339701,-0.16096022003469435,0.4567309727831909
cs_ctrl,NZL,New Zealand,High income,ok,"(1,1,0,0,0,0,0,0,0,1)",71,0.30936481914229935,0.16647478172346464,-370.3607114093601,-338.68319313078166,0.01619298390954938,0.03485053648327431,-0.029843688272059823,NA,NA,-1.029843688272059,0.6357646448653045
cs_ctrl,OMN,Oman,High income,ok,"(1,1,1,1,1,1,1,1,1,1)",42,NA,NA,-Inf,-Inf,0,0,0,NA,NA,NA,NA
cs_ctrl,PAK,Pakistan,Lower middle income,ok,"(1,0,0,0,0,1,0,0,0,0)",42,0.34519215371932077,0.10509594341640505,-290.15718633333415,-267.56748129565034,0.0066410948457903685,-0.057242818174382294,0.3110437937050591,3.4104145394074274,0.03996802842107225,-0.6889562062949406,0.5502025351769456
cs_ctrl,PAN,Panama,High income,ok,"(1,0,0,0,2,0,0,0,0,0)",41,0.8566190288151424,0.7951700411644891,-368.0061663357414,-344.01615740188106,0.002340014280532679,0.0062505790414707696,-0.22542998307954992,NA,NA,-1.2254299830795503,0.9443832388047425
cs_ctrl,PHL,Philippines,Lower middle income,ok,"(1,0,1,0,1,1,0,0,0,0)",42,0.6446453649723237,0.4796592844237597,-322.5138958324231,-296.4488515581726,0.0044591372331035835,0.04562803763191181,0.5022364831108985,4.3842344740564005,0.0033307529037074706,-0.4977635168891015,0.6146636747444565
cs_ctrl,POL,Poland,High income,ok,"(1,1,0,0,0,1,1,0,0,0)",36,0.4619544584166964,0.14401845657201695,-239.91339125428863,-216.160607177447,0.007288209369863234,-0.003748152532111058,0.06582022498240807,4.906413428200025,9.423379704340453e-4,-0.9341797750175925,0.6953247221051695
cs_ctrl,PRT,Portugal,High income,ok,"(1,0,0,0,0,0,0,0,0,0)",71,0.44997199440270974,0.35830066013649464,-442.8077455558134,-415.6555870313176,0.009831641542567451,-0.005462405335176449,-0.3166720224083303,NA,NA,-1.3166720224083297,0.7935465134163219
cs_ctrl,PRY,Paraguay,Upper middle income,ok,"(1,1,0,2,0,0,0,2,0,0)",41,0.881873521927991,0.8109976350847855,-369.9498885947409,-340.8191634607677,0.00224778820582229,0.008580524291128818,0.05602816015017033,NA,NA,-0.9439718398498298,0.9541793303011078
cs_ctrl,QAT,Qatar,High income,ok,"(2,2,2,2,2,2,2,2,2,2)",31,0.99963225962594,0.9889677887782014,-518.0963243804479,-473.6427210414083,1.1641638596503755e-4,0.01116642774120541,0.1771237826135263,NA,NA,-0.8228762173864768,0.999253701821522
cs_ctrl,RUS,Russian Federation,Upper middle income,ok,"(1,2,2,2,2,2,2,2,2,2)",29,1,NA,-Inf,-Inf,NA,-0.017552213189538018,0.08019996807220477,NA,NA,-0.9198000319277968,1
cs_ctrl,RWA,Rwanda,Low income,ok,"(1,0,0,0,0,0,0,0,0,0)",42,0.7966482170638486,0.7310508677296061,-378.58363914632906,-357.73160372692865,0.0023349619182493463,0.035376432564182984,0.8457344548629215,2.3680596433795635,0.3134923544948371,-0.15426554513707816,0.4330712899678559
cs_ctrl,SAU,Saudi Arabia,High income,ok,"(1,1,1,1,1,1,1,1,1,1)",33,NA,NA,-Inf,-Inf,0,0,0,NA,NA,NA,NA
cs_ctrl,SDN,Sudan,Low income,ok,"(1,2,2,2,2,2,2,2,2,2)",29,1,NA,-Inf,-Inf,NA,-0.9530579247321305,1.0178253876126946,NA,NA,0.017825387612692707,1
cs_ctrl,SEN,Senegal,Lower middle income,ok,"(2,2,2,2,2,2,2,2,2,2)",41,0.9176612672647831,0.7005864264173933,-295.4229186570183,-242.30218458918472,0.005976523602508444,-0.04689015608337736,0.5361268062567548,2.7265517760263602,0.16997791470727533,-0.463873193743244,0.8968904528746944
cs_ctrl,SGP,Singapore,High income,ok,"(1,0,0,0,1,0,0,0,0,0)",59,0.23737823564216554,0.05889229079245961,-326.2515860563218,-299.2435992855474,0.013699080779478727,-0.005629501147171238,0.09653028385519773,NA,NA,-0.9034697161448025,0.6445486808990202
