spec,iso,country,income_group,term,estimate,std.error,statistic,p.value,conf.low,conf.high
cs_ctrl,DEU,Germany,High income,"L(dy, 2)",5.047305947678022,NA,NA,NA,NA,NA
cs_ctrl,DEU,Germany,High income,dd,-115.63127753691504,NA,NA,NA,NA,NA
cs_ctrl,DEU,Germany,High income,"L(dd, 1)",120.67772597844206,NA,NA,NA,NA,NA
cs_ctrl,DEU,Germany,High income,"L(dd, 2)",-199.36793312717776,NA,NA,NA,NA,NA
cs_ctrl,DEU,Germany,High income,d_inf,-130.10679171577405,NA,NA,NA,NA,NA
cs_ctrl,DEU,Germany,High income,"L(d_inf, 1)",-329.5503490257908,NA,NA,NA,NA,NA
cs_ctrl,DEU,Germany,High income,"L(d_inf, 2)",-281.81411614856523,NA,NA,NA,NA,NA
cs_ctrl,DEU,Germany,High income,d_gov,-2913.8647170154954,NA,NA,NA,NA,NA
cs_ctrl,DEU,Germany,High income,"L(d_gov, 1)",611.616326116682,NA,NA,NA,NA,NA
cs_ctrl,DEU,Germany,High income,"L(d_gov, 2)",224.03021495376046,NA,NA,NA,NA,NA
cs_ctrl,DEU,Germany,High income,d_log_gdp,234.80231747048944,NA,NA,NA,NA,NA
cs_ctrl,DEU,Germany,High income,"L(d_log_gdp, 1)",537.1085330852356,NA,NA,NA,NA,NA
cs_ctrl,DEU,Germany,High income,"L(d_log_gdp, 2)",381.02463605814404,NA,NA,NA,NA,NA
cs_ctrl,DEU,Germany,High income,dy_bar,-450.57541752448833,NA,NA,NA,NA,NA
cs_ctrl,DEU,Germany,High income,"L(dy_bar, 1)",2219.9216719020687,NA,NA,NA,NA,NA
cs_ctrl,DEU,Germany,High income,"L(dy_bar, 2)",3188.8968311402273,NA,NA,NA,NA,NA
cs_ctrl,DEU,Germany,High income,dd_bar,-57.53321869698475,NA,NA,NA,NA,NA
cs_ctrl,DEU,Germany,High income,"L(dd_bar, 1)",202.31454252110507,NA,NA,NA,NA,NA
cs_ctrl,DEU,Germany,High income,"L(dd_bar, 2)",-137.77779895686135,NA,NA,NA,NA,NA
cs_ctrl,DEU,Germany,High income,d_inf_bar,-2.6423168108286226,NA,NA,NA,NA,NA
cs_ctrl,DEU,Germany,High income,"L(d_inf_bar, 1)",-3.1699684401055523,NA,NA,NA,NA,NA
cs_ctrl,DEU,Germany,High income,"L(d_inf_bar, 2)",-9.754107776290025,NA,NA,NA,NA,NA
cs_ctrl,DEU,Germany,High income,d_gov_bar,2942.663949296718,NA,NA,NA,NA,NA
cs_ctrl,DEU,Germany,High income,"L(d_gov_bar, 1)",1509.567155028417,NA,NA,NA,NA,NA
cs_ctrl,DEU,Germany,High income,"L(d_gov_bar, 2)",-0.7503490856953556,NA,NA,NA,NA,NA
cs_ctrl,DEU,Germany,High income,d_log_gdp_bar,132.2308642016734,NA,NA,NA,NA,NA
cs_ctrl,DEU,Germany,High income,"L(d_log_gdp_bar, 1)",NA,NA,NA,NA,NA,NA
cs_ctrl,DEU,Germany,High income,"L(d_log_gdp_bar, 2)",NA,NA,NA,NA,NA,NA
cs_ctrl,DJI,Djibouti,Lower middle income,(Intercept),0.006299131108510819,NA,NA,NA,NA,NA
cs_ctrl,DJI,Djibouti,Lower middle income,"L(dy, 1)",-3.6340529820986367,NA,NA,NA,NA,NA
cs_ctrl,DJI,Djibouti,Lower middle income,"L(dy, 2)",8.662380021100555,NA,NA,NA,NA,NA
cs_ctrl,DJI,Djibouti,Lower middle income,dd,0.036517478367890203,NA,NA,NA,NA,NA
cs_ctrl,DJI,Djibouti,Lower middle income,"L(dd, 1)",0.01832467043718004,NA,NA,NA,NA,NA
cs_ctrl,DJI,Djibouti,Lower middle income,"L(dd, 2)",0.008338340667576072,NA,NA,NA,NA,NA
cs_ctrl,DJI,Djibouti,Lower middle income,d_inf,0.3670161132015836,NA,NA,NA,NA,NA
cs_ctrl,DJI,Djibouti,Lower middle income,"L(d_inf, 1)",0.8547037987724259,NA,NA,NA,NA,NA
cs_ctrl,DJI,Djibouti,Lower middle income,"L(d_inf, 2)",0.8335013204763406,NA,NA,NA,NA,NA
cs_ctrl,DJI,Djibouti,Lower middle income,d_gov,-0.017397393215499633,NA,NA,NA,NA,NA
cs_ctrl,DJI,Djibouti,Lower middle income,"L(d_gov, 1)",0.027614085676605237,NA,NA,NA,NA,NA
cs_ctrl,DJI,Djibouti,Lower middle income,"L(d_gov, 2)",0.13943683029174772,NA,NA,NA,NA,NA
cs_ctrl,DJI,Djibouti,Lower middle income,d_log_gdp,-0.08409040394761089,NA,NA,NA,NA,NA
cs_ctrl,DJI,Djibouti,Lower middle income,"L(d_log_gdp, 1)",-0.071082568016775,NA,NA,NA,NA,NA
cs_ctrl,DJI,Djibouti,Lower middle income,"L(d_log_gdp, 2)",-0.03315651430576648,NA,NA,NA,NA,NA
cs_ctrl,DJI,Djibouti,Lower middle income,dy_bar,-1.6610516683878722,NA,NA,NA,NA,NA
cs_ctrl,DJI,Djibouti,Lower middle income,"L(dy_bar, 1)",-1.1355999949895395,NA,NA,NA,NA,NA
cs_ctrl,DJI,Djibouti,Lower middle income,"L(dy_bar, 2)",-4.980073355543807,NA,NA,NA,NA,NA
cs_ctrl,DJI,Djibouti,Lower middle income,dd_bar,0.2122227270505925,NA,NA,NA,NA,NA
cs_ctrl,DJI,Djibouti,Lower middle income,"L(dd_bar, 1)",-0.29316786677855633,NA,NA,NA,NA,NA
cs_ctrl,DJI,Djibouti,Lower middle income,"L(dd_bar, 2)",0.19621330162912212,NA,NA,NA,NA,NA
cs_ctrl,DJI,Djibouti,Lower middle income,d_inf_bar,-0.002018253151779817,NA,NA,NA,NA,NA
cs_ctrl,DJI,Djibouti,Lower middle income,"L(d_inf_bar, 1)",0.017033708724224904,NA,NA,NA,NA,NA
cs_ctrl,DJI,Djibouti,Lower middle income,"L(d_inf_bar, 2)",-0.020673671459102497,NA,NA,NA,NA,NA
cs_ctrl,DJI,Djibouti,Lower middle income,d_gov_bar,-4.597510025940578,NA,NA,NA,NA,NA
cs_ctrl,DJI,Djibouti,Lower middle income,"L(d_gov_bar, 1)",0.0790517651545396,NA,NA,NA,NA,NA
cs_ctrl,DJI,Djibouti,Lower middle income,"L(d_gov_bar, 2)",0.6112733883475889,NA,NA,NA,NA,NA
cs_ctrl,DJI,Djibouti,Lower middle income,d_log_gdp_bar,-0.333177878681199,NA,NA,NA,NA,NA
cs_ctrl,DJI,Djibouti,Lower middle income,"L(d_log_gdp_bar, 1)",NA,NA,NA,NA,NA,NA
cs_ctrl,DJI,Djibouti,Lower middle income,"L(d_log_gdp_bar, 2)",NA,NA,NA,NA,NA,NA
cs_ctrl,DMA,Dominica,Upper middle income,(Intercept),4.748379580957906e-5,NA,NA,NA,NA,NA
cs_ctrl,DMA,Dominica,Upper middle income,"L(dy, 1)",0.7762172563530008,NA,NA,NA,NA,NA
cs_ctrl,DMA,Dominica,Upper middle income,dd,-0.00176927604159312,NA,NA,NA,NA,NA
cs_ctrl,DMA,Dominica,Upper middle income,"L(dd, 1)",9.609647202273394e-4,NA,NA,NA,NA,NA
cs_ctrl,DMA,Dominica,Upper middle income,"L(dd, 2)",0.0010177004127280276,NA,NA,NA,NA,NA
cs_ctrl,DMA,Dominica,Upper middle income,d_inf,-0.00629001718675668,NA,NA,NA,NA,NA
cs_ctrl,DMA,Dominica,Upper middle income,"L(d_inf, 1)",-0.0025052317495422344,NA,NA,NA,NA,NA
cs_ctrl,DMA,Dominica,Upper middle income,d_gov,0.0037686437719701804,NA,NA,NA,NA,NA
cs_ctrl,DMA,Dominica,Upper middle income,"L(d_gov, 1)",0.006537813993513883,NA,NA,NA,NA,NA
cs_ctrl,DMA,Dominica,Upper middle income,"L(d_gov, 2)",-0.02371156704611794,NA,NA,NA,NA,NA
cs_ctrl,DMA,Dominica,Upper middle income,d_log_gdp,0.001667246434021901,NA,NA,NA,NA,NA
cs_ctrl,DMA,Dominica,Upper middle income,"L(d_log_gdp, 1)",0.005232792677800839,NA,NA,NA,NA,NA
cs_ctrl,DMA,Dominica,Upper middle income,"L(d_log_gdp, 2)",-0.0034581316085868586,NA,NA,NA,NA,NA
cs_ctrl,DMA,Dominica,Upper middle income,dy_bar,-0.19236581392519217,NA,NA,NA,NA,NA
cs_ctrl,DMA,Dominica,Upper middle income,"L(dy_bar, 1)",-0.3235554483037252,NA,NA,NA,NA,NA
cs_ctrl,DMA,Dominica,Upper middle income,"L(dy_bar, 2)",0.15534921257454598,NA,NA,NA,NA,NA
cs_ctrl,DMA,Dominica,Upper middle income,dd_bar,-0.004518481145767918,NA,NA,NA,NA,NA
cs_ctrl,DMA,Dominica,Upper middle income,"L(dd_bar, 1)",-0.003045063145115586,NA,NA,NA,NA,NA
cs_ctrl,DMA,Dominica,Upper middle income,"L(dd_bar, 2)",-0.005170038235832369,NA,NA,NA,NA,NA
cs_ctrl,DMA,Dominica,Upper middle income,d_inf_bar,-1.664338202508898e-4,NA,NA,NA,NA,NA
cs_ctrl,DMA,Dominica,Upper middle income,"L(d_inf_bar, 1)",2.1236248840024627e-6,NA,NA,NA,NA,NA
cs_ctrl,DMA,Dominica,Upper middle income,"L(d_inf_bar, 2)",1.5329738533920406e-4,NA,NA,NA,NA,NA
cs_ctrl,DMA,Dominica,Upper middle income,d_gov_bar,-0.05421920922434909,NA,NA,NA,NA,NA
cs_ctrl,DMA,Dominica,Upper middle income,"L(d_gov_bar, 1)",-0.08101904258665861,NA,NA,NA,NA,NA
cs_ctrl,DMA,Dominica,Upper middle income,"L(d_gov_bar, 2)",-0.08335569691611017,NA,NA,NA,NA,NA
cs_ctrl,DMA,Dominica,Upper middle income,d_log_gdp_bar,-0.008440487499311915,NA,NA,NA,NA,NA
cs_ctrl,DMA,Dominica,Upper middle income,"L(d_log_gdp_bar, 1)",-0.03532795988164752,NA,NA,NA,NA,NA
cs_ctrl,DMA,Dominica,Upper middle income,"L(d_log_gdp_bar, 2)",-2.764352385152673e-4,NA,NA,NA,NA,NA
cs_ctrl,DNK,Denmark,High income,(Intercept),0.026191237817895643,NA,NA,NA,NA,NA
cs_ctrl,DNK,Denmark,High income,"L(dy, 1)",-1.0341043707802502,NA,NA,NA,NA,NA
cs_ctrl,DNK,Denmark,High income,"L(dy, 2)",-1.916183442662589,NA,NA,NA,NA,NA
cs_ctrl,DNK,Denmark,High income,dd,-0.16452950432974575,NA,NA,NA,NA,NA
cs_ctrl,DNK,Denmark,High income,"L(dd, 1)",0.1322611382009062,NA,NA,NA,NA,NA
cs_ctrl,DNK,Denmark,High income,"L(dd, 2)",0.12205434823204331,NA,NA,NA,NA,NA
cs_ctrl,DNK,Denmark,High income,d_inf,1.1881480877682482,NA,NA,NA,NA,NA
cs_ctrl,DNK,Denmark,High income,"L(d_inf, 1)",0.5068847449799619,NA,NA,NA,NA,NA
cs_ctrl,DNK,Denmark,High income,"L(d_inf, 2)",0.249903602240612,NA,NA,NA,NA,NA
cs_ctrl,DNK,Denmark,High income,d_gov,1.7913938484538008,NA,NA,NA,NA,NA
cs_ctrl,DNK,Denmark,High income,"L(d_gov, 1)",-0.13001023025848257,NA,NA,NA,NA,NA
cs_ctrl,DNK,Denmark,High income,"L(d_gov, 2)",-1.3520561862840783,NA,NA,NA,NA,NA
cs_ctrl,DNK,Denmark,High income,d_log_gdp,-0.2889481123341961,NA,NA,NA,NA,NA
cs_ctrl,DNK,Denmark,High income,"L(d_log_gdp, 1)",0.06546696314544811,NA,NA,NA,NA,NA
cs_ctrl,DNK,Denmark,High income,"L(d_log_gdp, 2)",-0.38468954058180055,NA,NA,NA,NA,NA
cs_ctrl,DNK,Denmark,High income,dy_bar,-4.130928763823867,NA,NA,NA,NA,NA
cs_ctrl,DNK,Denmark,High income,"L(dy_bar, 1)",1.611758190302712,NA,NA,NA,NA,NA
cs_ctrl,DNK,Denmark,High income,"L(dy_bar, 2)",-7.033905664609298,NA,NA,NA,NA,NA
cs_ctrl,DNK,Denmark,High income,dd_bar,0.1359711222233512,NA,NA,NA,NA,NA
cs_ctrl,DNK,Denmark,High income,"L(dd_bar, 1)",0.05377233883102644,NA,NA,NA,NA,NA
cs_ctrl,DNK,Denmark,High income,"L(dd_bar, 2)",-0.24965418984857807,NA,NA,NA,NA,NA
cs_ctrl,DNK,Denmark,High income,d_inf_bar,-0.001068675559972206,NA,NA,NA,NA,NA
cs_ctrl,DNK,Denmark,High income,"L(d_inf_bar, 1)",0.004450529057658518,NA,NA,NA,NA,NA
cs_ctrl,DNK,Denmark,High income,"L(d_inf_bar, 2)",0.007408021889256498,NA,NA,NA,NA,NA
cs_ctrl,DNK,Denmark,High income,d_gov_bar,-4.662697408129939,NA,NA,NA,NA,NA
cs_ctrl,DNK,Denmark,High income,"L(d_gov_bar, 1)",-2.603605930505075,NA,NA,NA,NA,NA
cs_ctrl,DNK,Denmark,High income,"L(d_gov_bar, 2)",0.8639583959181913,NA,NA,NA,NA,NA
cs_ctrl,DNK,Denmark,High income,d_log_gdp_bar,-0.33990104577418834,NA,NA,NA,NA,NA
cs_ctrl,DNK,Denmark,High income,"L(d_log_gdp_bar, 1)",NA,NA,NA,NA,NA,NA
cs_ctrl,DNK,Denmark,High income,"L(d_log_gdp_bar, 2)",NA,NA,NA,NA,NA,NA
cs_ctrl,DZA,Algeria,Lower middle income,(Intercept),-0.0055562199218647645,NA,NA,NA,NA,NA
cs_ctrl,DZA,Algeria,Lower middle income,"L(dy, 1)",0.46418687478772663,NA,NA,NA,NA,NA
cs_ctrl,DZA,Algeria,Lower middle income,dd,-0.002984758759375219,NA,NA,NA,NA,NA
cs_ctrl,DZA,Algeria,Lower middle income,"L(dd, 1)",3.343871004960865e-4,NA,NA,NA,NA,NA
cs_ctrl,DZA,Algeria,Lower middle income,"L(dd, 2)",0.01052627834330159,NA,NA,NA,NA,NA
cs_ctrl,DZA,Algeria,Lower middle income,d_inf,0.03686684840606445,NA,NA,NA,NA,NA
cs_ctrl,DZA,Algeria,Lower middle income,"L(d_inf, 1)",-0.018736628801852295,NA,NA,NA,NA,NA
cs_ctrl,DZA,Algeria,Lower middle income,"L(d_inf, 2)",0.013535170613852706,NA,NA,NA,NA,NA
cs_ctrl,DZA,Algeria,Lower middle income,d_gov,-0.3563700520650068,NA,NA,NA,NA,NA
cs_ctrl,DZA,Algeria,Lower middle income,"L(d_gov, 1)",-0.09896241483104529,NA,NA,NA,NA,NA
cs_ctrl,DZA,Algeria,Lower middle income,"L(d_gov, 2)",0.22712096231478876,NA,NA,NA,NA,NA
cs_ctrl,DZA,Algeria,Lower middle income,d_log_gdp,-0.0812506196418399,NA,NA,NA,NA,NA
cs_ctrl,DZA,Algeria,Lower middle income,"L(d_log_gdp, 1)",0.044766338433782644,NA,NA,NA,NA,NA
cs_ctrl,DZA,Algeria,Lower middle income,"L(d_log_gdp, 2)",0.09914070441698541,NA,NA,NA,NA,NA
cs_ctrl,DZA,Algeria,Lower middle income,dy_bar,1.0877040811001715,NA,NA,NA,NA,NA
cs_ctrl,DZA,Algeria,Lower middle income,"L(dy_bar, 1)",1.499953651825569,NA,NA,NA,NA,NA
cs_ctrl,DZA,Algeria,Lower middle income,"L(dy_bar, 2)",1.841405290116311,NA,NA,NA,NA,NA
cs_ctrl,DZA,Algeria,Lower middle income,dd_bar,0.0662766257895457,NA,NA,NA,NA,NA
cs_ctrl,DZA,Algeria,Lower middle income,"L(dd_bar, 1)",0.07032941275621338,NA,NA,NA,NA,NA
cs_ctrl,DZA,Algeria,Lower middle income,"L(dd_bar, 2)",0.006702917239892161,NA,NA,NA,NA,NA
cs_ctrl,DZA,Algeria,Lower middle income,d_inf_bar,-0.002770574846836964,NA,NA,NA,NA,NA
cs_ctrl,DZA,Algeria,Lower middle income,"L(d_inf_bar, 1)",0.002595412075497835,NA,NA,NA,NA,NA
cs_ctrl,DZA,Algeria,Lower middle income,"L(d_inf_bar, 2)",-0.0024480817808897395,NA,NA,NA,NA,NA
cs_ctrl,DZA,Algeria,Lower middle income,d_gov_bar,-0.14401118498077808,NA,NA,NA,NA,NA
cs_ctrl,DZA,Algeria,Lower middle income,"L(d_gov_bar, 1)",1.517856917321017,NA,NA,NA,NA,NA
cs_ctrl,DZA,Algeria,Lower middle income,"L(d_gov_bar, 2)",-0.07817772225117924,NA,NA,NA,NA,NA
cs_ctrl,DZA,Algeria,Lower middle income,d_log_gdp_bar,-0.10559006361845467,NA,NA,NA,NA,NA
cs_ctrl,DZA,Algeria,Lower middle income,"L(d_log_gdp_bar, 1)",0.4091656144332711,NA,NA,NA,NA,NA
cs_ctrl,ECU,Ecuador,Lower middle income,(Intercept),-0.06185809944388465,NA,NA,NA,NA,NA
cs_ctrl,ECU,Ecuador,Lower middle income,"L(dy, 1)",-1.4557974147652892,NA,NA,NA,NA,NA
cs_ctrl,ECU,Ecuador,Lower middle income,"L(dy, 2)",-2.571212691318521,NA,NA,NA,NA,NA
cs_ctrl,ECU,Ecuador,Lower middle income,dd,-0.22691543963093272,NA,NA,NA,NA,NA
cs_ctrl,ECU,Ecuador,Lower middle income,"L(dd, 1)",-0.29962958941458984,NA,NA,NA,NA,NA
cs_ctrl,ECU,Ecuador,Lower middle income,"L(dd, 2)",0.26049814385692477,NA,NA,NA,NA,NA
cs_ctrl,ECU,Ecuador,Lower middle income,d_inf,-0.34655632914208967,NA,NA,NA,NA,NA
cs_ctrl,ECU,Ecuador,Lower middle income,"L(d_inf, 1)",-0.1266069261900878,NA,NA,NA,NA,NA
cs_ctrl,ECU,Ecuador,Lower middle income,"L(d_inf, 2)",0.09750057490154859,NA,NA,NA,NA,NA
cs_ctrl,ECU,Ecuador,Lower middle income,d_gov,2.3114450204745838,NA,NA,NA,NA,NA
cs_ctrl,ECU,Ecuador,Lower middle income,"L(d_gov, 1)",2.1303732226392764,NA,NA,NA,NA,NA
cs_ctrl,ECU,Ecuador,Lower middle income,"L(d_gov, 2)",-1.7147922755957874,NA,NA,NA,NA,NA
cs_ctrl,ECU,Ecuador,Lower middle income,d_log_gdp,-0.12555028811407654,NA,NA,NA,NA,NA
cs_ctrl,ECU,Ecuador,Lower middle income,"L(d_log_gdp, 1)",-0.09536305159311742,NA,NA,NA,NA,NA
cs_ctrl,ECU,Ecuador,Lower middle income,"L(d_log_gdp, 2)",-0.06049453174309752,NA,NA,NA,NA,NA
cs_ctrl,ECU,Ecuador,Lower middle income,dy_bar,-0.3376607774326794,NA,NA,NA,NA,NA
cs_ctrl,ECU,Ecuador,Lower middle income,"L(dy_bar, 1)",12.03723527438019,NA,NA,NA,NA,NA
cs_ctrl,ECU,Ecuador,Lower middle income,"L(dy_bar, 2)",-7.71351680587007,NA,NA,NA,NA,NA
cs_ctrl,ECU,Ecuador,Lower middle income,dd_bar,0.7242433769410168,NA,NA,NA,NA,NA
cs_ctrl,ECU,Ecuador,Lower middle income,"L(dd_bar, 1)",-0.4379100845058625,NA,NA,NA,NA,NA
cs_ctrl,ECU,Ecuador,Lower middle income,"L(dd_bar, 2)",0.8954864066105979,NA,NA,NA,NA,NA
cs_ctrl,ECU,Ecuador,Lower middle income,d_inf_bar,0.0012063996079304602,NA,NA,NA,NA,NA
cs_ctrl,ECU,Ecuador,Lower middle income,"L(d_inf_bar, 1)",0.013094459675900545,NA,NA,NA,NA,NA
cs_ctrl,ECU,Ecuador,Lower middle income,"L(d_inf_bar, 2)",-0.053191643924303034,NA,NA,NA,NA,NA
cs_ctrl,ECU,Ecuador,Lower middle income,d_gov_bar,1.9615675647454478,NA,NA,NA,NA,NA
cs_ctrl,ECU,Ecuador,Lower middle income,"L(d_gov_bar, 1)",-5.877952907913494,NA,NA,NA,NA,NA
cs_ctrl,ECU,Ecuador,Lower middle income,"L(d_gov_bar, 2)",-7.396263583053079,NA,NA,NA,NA,NA
cs_ctrl,ECU,Ecuador,Lower middle income,d_log_gdp_bar,1.3638673108505197,NA,NA,NA,NA,NA
cs_ctrl,ECU,Ecuador,Lower middle income,"L(d_log_gdp_bar, 1)",NA,NA,NA,NA,NA,NA
cs_ctrl,ECU,Ecuador,Lower middle income,"L(d_log_gdp_bar, 2)",NA,NA,NA,NA,NA,NA
cs_ctrl,EGY,Egypt,Lower middle income,(Intercept),-0.055340314512937964,NA,NA,NA,NA,NA
cs_ctrl,EGY,Egypt,Lower middle income,"L(dy, 1)",9.010216451312655,NA,NA,NA,NA,NA
cs_ctrl,EGY,Egypt,Lower middle income,"L(dy, 2)",4.26042140427639,NA,NA,NA,NA,NA
cs_ctrl,EGY,Egypt,Lower middle income,dd,0.46838755726299514,NA,NA,NA,NA,NA
cs_ctrl,EGY,Egypt,Lower middle income,"L(dd, 1)",-0.33982558409200664,NA,NA,NA,NA,NA
cs_ctrl,EGY,Egypt,Lower middle income,"L(dd, 2)",0.02343903424800955,NA,NA,NA,NA,NA
cs_ctrl,EGY,Egypt,Lower middle income,d_inf,0.3103662591672371,NA,NA,NA,NA,NA
cs_ctrl,EGY,Egypt,Lower middle income,"L(d_inf, 1)",0.30677268127475926,NA,NA,NA,NA,NA
cs_ctrl,EGY,Egypt,Lower middle income,"L(d_inf, 2)",0.485091681946746,NA,NA,NA,NA,NA
cs_ctrl,EGY,Egypt,Lower middle income,d_gov,1.6772452551765262,NA,NA,NA,NA,NA
cs_ctrl,EGY,Egypt,Lower middle income,"L(d_gov, 1)",0.6486728448329636,NA,NA,NA,NA,NA
cs_ctrl,EGY,Egypt,Lower middle income,"L(d_gov, 2)",-1.1580352489699828,NA,NA,NA,NA,NA
cs_ctrl,EGY,Egypt,Lower middle income,d_log_gdp,1.0590803683370624,NA,NA,NA,NA,NA
cs_ctrl,EGY,Egypt,Lower middle income,"L(d_log_gdp, 1)",0.08122126825307628,NA,NA,NA,NA,NA
cs_ctrl,EGY,Egypt,Lower middle income,"L(d_log_gdp, 2)",0.03302678853541334,NA,NA,NA,NA,NA
cs_ctrl,EGY,Egypt,Lower middle income,dy_bar,0.2597374463353996,NA,NA,NA,NA,NA
cs_ctrl,EGY,Egypt,Lower middle income,"L(dy_bar, 1)",9.130224927037734,NA,NA,NA,NA,NA
cs_ctrl,EGY,Egypt,Lower middle income,"L(dy_bar, 2)",1.156736207346262,NA,NA,NA,NA,NA
cs_ctrl,EGY,Egypt,Lower middle income,dd_bar,-0.8209529262586356,NA,NA,NA,NA,NA
cs_ctrl,EGY,Egypt,Lower middle income,"L(dd_bar, 1)",-0.2546787084802449,NA,NA,NA,NA,NA
cs_ctrl,EGY,Egypt,Lower middle income,"L(dd_bar, 2)",0.6342770190159795,NA,NA,NA,NA,NA
cs_ctrl,EGY,Egypt,Lower middle income,d_inf_bar,0.01628204255527715,NA,NA,NA,NA,NA
cs_ctrl,EGY,Egypt,Lower middle income,"L(d_inf_bar, 1)",0.014939850555853123,NA,NA,NA,NA,NA
cs_ctrl,EGY,Egypt,Lower middle income,"L(d_inf_bar, 2)",-0.003975069233338759,NA,NA,NA,NA,NA
cs_ctrl,EGY,Egypt,Lower middle income,d_gov_bar,2.831714495940251,NA,NA,NA,NA,NA
cs_ctrl,EGY,Egypt,Lower middle income,"L(d_gov_bar, 1)",9.098388083179238,NA,NA,NA,NA,NA
cs_ctrl,EGY,Egypt,Lower middle income,"L(d_gov_bar, 2)",3.1299836522203863,NA,NA,NA,NA,NA
cs_ctrl,EGY,Egypt,Lower middle income,d_log_gdp_bar,-0.2889658136580588,NA,NA,NA,NA,NA
cs_ctrl,EGY,Egypt,Lower middle income,"L(d_log_gdp_bar, 1)",NA,NA,NA,NA,NA,NA
cs_ctrl,EGY,Egypt,Lower middle income,"L(d_log_gdp_bar, 2)",NA,NA,NA,NA,NA,NA
cs_ctrl,ESP,Spain,High income,(Intercept),0.016466374715186957,NA,NA,NA,NA,NA
cs_ctrl,ESP,Spain,High income,"L(dy, 1)",3.604445846227806,NA,NA,NA,NA,NA
cs_ctrl,ESP,Spain,High income,"L(dy, 2)",-4.172972586855938,NA,NA,NA,NA,NA
cs_ctrl,ESP,Spain,High income,dd,-0.14189430433516362,NA,NA,NA,NA,NA
cs_ctrl,ESP,Spain,High income,"L(dd, 1)",0.2852079657233467,NA,NA,NA,NA,NA
cs_ctrl,ESP,Spain,High income,"L(dd, 2)",-0.41664447827430234,NA,NA,NA,NA,NA
cs_ctrl,ESP,Spain,High income,d_inf,-0.06156005270169548,NA,NA,NA,NA,NA
cs_ctrl,ESP,Spain,High income,"L(d_inf, 1)",-1.922499677311867,NA,NA,NA,NA,NA
cs_ctrl,ESP,Spain,High income,"L(d_inf, 2)",-1.019868733901655,NA,NA,NA,NA,NA
cs_ctrl,ESP,Spain,High income,d_gov,2.4572482332640093,NA,NA,NA,NA,NA
cs_ctrl,ESP,Spain,High income,"L(d_gov, 1)",0.7767994021017097,NA,NA,NA,NA,NA
cs_ctrl,ESP,Spain,High income,"L(d_gov, 2)",-1.8225008975811303,NA,NA,NA,NA,NA
cs_ctrl,ESP,Spain,High income,d_log_gdp,0.007340719033921473,NA,NA,NA,NA,NA
cs_ctrl,ESP,Spain,High income,"L(d_log_gdp, 1)",0.2520050684085038,NA,NA,NA,NA,NA
cs_ctrl,ESP,Spain,High income,"L(d_log_gdp, 2)",-0.7533990129599492,NA,NA,NA,NA,NA
cs_ctrl,ESP,Spain,High income,dy_bar,-13.762948757364681,NA,NA,NA,NA,NA
cs_ctrl,ESP,Spain,High income,"L(dy_bar, 1)",17.997137023179697,NA,NA,NA,NA,NA
cs_ctrl,ESP,Spain,High income,"L(dy_bar, 2)",-9.039297067530454,NA,NA,NA,NA,NA
cs_ctrl,ESP,Spain,High income,dd_bar,0.17291230344670755,NA,NA,NA,NA,NA
cs_ctrl,ESP,Spain,High income,"L(dd_bar, 1)",-0.4629507504858525,NA,NA,NA,NA,NA
cs_ctrl,ESP,Spain,High income,"L(dd_bar, 2)",0.6762629589391341,NA,NA,NA,NA,NA
cs_ctrl,ESP,Spain,High income,d_inf_bar,-0.013058492678293227,NA,NA,NA,NA,NA
cs_ctrl,ESP,Spain,High income,"L(d_inf_bar, 1)",-0.009185607734004512,NA,NA,NA,NA,NA
cs_ctrl,ESP,Spain,High income,"L(d_inf_bar, 2)",-0.007264155463368627,NA,NA,NA,NA,NA
cs_ctrl,ESP,Spain,High income,d_gov_bar,-0.668781730866286,NA,NA,NA,NA,NA
cs_ctrl,ESP,Spain,High income,"L(d_gov_bar, 1)",0.6664066856707604,NA,NA,NA,NA,NA
cs_ctrl,ESP,Spain,High income,"L(d_gov_bar, 2)",0.7887351081602413,NA,NA,NA,NA,NA
cs_ctrl,ESP,Spain,High income,d_log_gdp_bar,-0.20531037187987383,NA,NA,NA,NA,NA
cs_ctrl,ESP,Spain,High income,"L(d_log_gdp_bar, 1)",NA,NA,NA,NA,NA,NA
cs_ctrl,ESP,Spain,High income,"L(d_log_gdp_bar, 2)",NA,NA,NA,NA,NA,NA
cs_ctrl,EST,Estonia,High income,(Intercept),-0.05141795161078222,NA,NA,NA,NA,NA
cs_ctrl,EST,Estonia,High income,"L(dy, 1)",1.548871405657512,NA,NA,NA,NA,NA
cs_ctrl,EST,Estonia,High income,"L(dy, 2)",0.4981917174221718,NA,NA,NA,NA,NA
cs_ctrl,EST,Estonia,High income,dd,-0.004799424716742723,NA,NA,NA,NA,NA
cs_ctrl,EST,Estonia,High income,"L(dd, 1)",-0.11187080782032828,NA,NA,NA,NA,NA
cs_ctrl,EST,Estonia,High income,"L(dd, 2)",-0.1945176815510239,NA,NA,NA,NA,NA
cs_ctrl,EST,Estonia,High income,d_inf,1.0931478310229377,NA,NA,NA,NA,NA
cs_ctrl,EST,Estonia,High income,"L(d_inf, 1)",0.10558486584258517,NA,NA,NA,NA,NA
cs_ctrl,EST,Estonia,High income,"L(d_inf, 2)",0.36038250631427554,NA,NA,NA,NA,NA
