spec,iso,country,income_group,variable,sum_beta,lr_multiplier
cs_base,THA,Thailand,Lower middle income,dy_bar,0.39997680057557666,0.29686217699458556
cs_base,THA,Thailand,Lower middle income,dd_bar,-0.001396768246775107,-0.0010366792821430652
cs_base,TTO,Trinidad and Tobago,Upper middle income,dd,0.0027742372292743076,0.0037678965098277514
cs_base,TTO,Trinidad and Tobago,Upper middle income,dy_bar,0.6678519826926901,0.9070591109209419
cs_base,TTO,Trinidad and Tobago,Upper middle income,dd_bar,-0.015483188183379041,-0.0210288615917755
cs_base,TUN,Tunisia,Lower middle income,dd,0.006482419365018394,0.016665222798209145
cs_base,TUN,Tunisia,Lower middle income,dy_bar,0.4558847811531543,1.1720040035096644
cs_base,TUN,Tunisia,Lower middle income,dd_bar,0.013615412942316028,0.03500296376963466
cs_base,TUR,Turkey,Upper middle income,dd,0.004818620521684315,0.005579351676741275
cs_base,TUR,Turkey,Upper middle income,dy_bar,-1.6787318432892058,-1.9437586509469933
cs_base,TUR,Turkey,Upper middle income,dd_bar,0.05603860330347293,0.06488559825295873
cs_base,TWN,Taiwan,High income,dd,-0.01767406036301573,-0.012329696206744359
cs_base,TWN,Taiwan,High income,dy_bar,1.327959729070954,0.9264051212871166
cs_base,TWN,Taiwan,High income,dd_bar,0.04319934446159886,0.030136526785695256
cs_base,TZA,Tanzania,Low income,dd,0.0018158801792231792,0.005124886161234851
cs_base,TZA,Tanzania,Low income,dy_bar,0.11757408604257275,0.33182465086280366
cs_base,TZA,Tanzania,Low income,dd_bar,-0.007038121786677328,-0.0198634102394677
cs_base,UGA,Uganda,Low income,dd,0.008456327824509925,0.019923414439226902
cs_base,UGA,Uganda,Low income,dy_bar,-0.0256167749033317,-0.06035404889533621
cs_base,UGA,Uganda,Low income,dd_bar,-0.02995736543857428,-0.07058063730809508
cs_base,UKR,Ukraine,Lower middle income,dd,0.007199505422590503,0.014515388091007705
cs_base,UKR,Ukraine,Lower middle income,dy_bar,-1.435136333624535,-2.893471096042385
cs_base,UKR,Ukraine,Lower middle income,dd_bar,0.05298109066673834,0.10681860035822562
cs_base,URY,Uruguay,Upper middle income,dd,0.024506017871850694,0.024081487440939898
cs_base,URY,Uruguay,Upper middle income,dy_bar,1.569671793075718,1.5424795562060796
cs_base,URY,Uruguay,Upper middle income,dd_bar,-0.009911734534923942,-0.009740028427665361
cs_base,USA,United States,High income,dd,-0.005112460250679393,-0.0042411950076156595
cs_base,USA,United States,High income,dy_bar,-0.12027177530179692,-0.09977506483287904
cs_base,USA,United States,High income,dd_bar,-0.04323370270583935,-0.035865817059874155
cs_base,VCT,Saint Vincent and the Grenadines,Upper middle income,dd,-3.363564348233055e-4,-0.0010901145432802531
cs_base,VCT,Saint Vincent and the Grenadines,Upper middle income,dy_bar,0.30926866945223874,1.0023244375506715
cs_base,VCT,Saint Vincent and the Grenadines,Upper middle income,dd_bar,-0.008742277405330914,-0.028333288007253144
cs_base,VEN,Venezuela,Upper middle income,dd,0.003913974668228831,0.005064163257200025
cs_base,VEN,Venezuela,Upper middle income,dy_bar,0.8148079275870688,1.0542532127396196
cs_base,VEN,Venezuela,Upper middle income,dd_bar,-0.017627977477781234,-0.02280826101568168
cs_base,YEM,Yemen,Low income,dd,-9.955761878591874e-4,-8.696210786945255e-4
cs_base,YEM,Yemen,Low income,dy_bar,-0.3888914980354574,-0.3396909730675049
cs_base,YEM,Yemen,Low income,dd_bar,-0.05118951302993429,-0.04471328270181078
cs_base,ZAF,South Africa,Upper middle income,dd,-0.016325900706825817,-0.015536692125188512
cs_base,ZAF,South Africa,Upper middle income,dy_bar,-0.6866848052977943,-0.6534898501799808
cs_base,ZAF,South Africa,Upper middle income,dd_bar,-0.06126515486938148,-0.058303542714161216
cs_base,ZMB,Zambia,Low income,dd,0.0014825373587940536,0.0025901881660006956
cs_base,ZMB,Zambia,Low income,dy_bar,-0.6369078274030593,-1.112761919682448
cs_base,ZMB,Zambia,Low income,dd_bar,-0.03848622974272678,-0.06724051589140617
cs_base,ZWE,Zimbabwe,Low income,dd,-7.816195546569895e-4,0.0018203189739931355
cs_base,ZWE,Zimbabwe,Low income,dy_bar,-0.38419568499889883,0.8947558834255318
cs_base,ZWE,Zimbabwe,Low income,dd_bar,-0.014613025755021825,0.034032372771162375
cs_ctrl,ABW,Aruba,High income,dd,0.0014116520499873487,0.015999247358110633
cs_ctrl,ABW,Aruba,High income,d_inf,-0.05381762747666786,-0.6099530930682083
cs_ctrl,ABW,Aruba,High income,d_gov,-0.18388931073086942,-2.0841471302521146
cs_ctrl,ABW,Aruba,High income,d_log_gdp,-0.029554775659460297,-0.3349650973789258
cs_ctrl,ABW,Aruba,High income,dy_bar,0.0864626229560197,0.979941829090824
cs_ctrl,ABW,Aruba,High income,dd_bar,-0.006925284871921737,-0.07848913313464913
cs_ctrl,ABW,Aruba,High income,d_inf_bar,6.052380726935035e-4,0.006859589539544315
cs_ctrl,ABW,Aruba,High income,d_gov_bar,0.02659097245441866,0.3013742273067666
cs_ctrl,ABW,Aruba,High income,d_log_gdp_bar,0.013945721320265902,0.15805668613041787
cs_ctrl,AGO,Angola,Lower middle income,dd,0.0039855212920239455,0.004404697980121019
cs_ctrl,AGO,Angola,Lower middle income,d_inf,0.0025992472616417277,0.0028726227573041964
cs_ctrl,AGO,Angola,Lower middle income,d_gov,0.23554188766891201,0.2603149753397216
cs_ctrl,AGO,Angola,Lower middle income,d_log_gdp,0.08088109998002341,0.08938775924367459
cs_ctrl,AGO,Angola,Lower middle income,dy_bar,-7.091076488838615,-7.83687954440953
cs_ctrl,AGO,Angola,Lower middle income,dd_bar,0.07022506397231455,0.07761097602257266
cs_ctrl,AGO,Angola,Lower middle income,d_inf_bar,-0.002040451610466055,-0.0022550558455529924
cs_ctrl,AGO,Angola,Lower middle income,d_gov_bar,-3.2428169814095718,-3.583879839383145
cs_ctrl,AGO,Angola,Lower middle income,d_log_gdp_bar,-0.46150335567297585,-0.5100419116113998
cs_ctrl,ALB,Albania,Lower middle income,dd,0.2374868977024966,0.13444334087629364
cs_ctrl,ALB,Albania,Lower middle income,d_inf,-0.10025625293870649,-0.05675591251229157
cs_ctrl,ALB,Albania,Lower middle income,d_gov,1.2847261187430128,0.7272943189110884
cs_ctrl,ALB,Albania,Lower middle income,d_log_gdp,0.7565009411104351,0.42826157940871523
cs_ctrl,ALB,Albania,Lower middle income,dy_bar,-11.66764921622006,-6.6051548779181495
cs_ctrl,ALB,Albania,Lower middle income,dd_bar,-0.20614361649239116,-0.11669964435796806
cs_ctrl,ALB,Albania,Lower middle income,d_inf_bar,-0.05821875598039253,-0.03295813003322326
cs_ctrl,ALB,Albania,Lower middle income,d_gov_bar,4.822058764224128,2.7298082396791044
cs_ctrl,ALB,Albania,Lower middle income,d_log_gdp_bar,-1.0789570731883806,-0.6108067223281962
cs_ctrl,ARE,United Arab Emirates,High income,dd,-0.10026804892198085,-0.3881867204031554
cs_ctrl,ARE,United Arab Emirates,High income,d_inf,0.763556418039901,2.956100821232917
cs_ctrl,ARE,United Arab Emirates,High income,d_gov,-1.448675043577269,-5.608530535322683
cs_ctrl,ARE,United Arab Emirates,High income,d_log_gdp,0.020761359186924067,0.08037738861514049
cs_ctrl,ARE,United Arab Emirates,High income,dy_bar,1.390004040006953,5.381386348280165
cs_ctrl,ARE,United Arab Emirates,High income,dd_bar,-0.25320117972894907,-0.9802657637994945
cs_ctrl,ARE,United Arab Emirates,High income,d_inf_bar,0.01021986463257237,0.03956610084005305
cs_ctrl,ARE,United Arab Emirates,High income,d_gov_bar,4.92097838952213,19.05151723546331
cs_ctrl,ARE,United Arab Emirates,High income,d_log_gdp_bar,-0.38690905417803384,-1.497914424888468
cs_ctrl,ARG,Argentina,Upper middle income,dd,-0.07600380998309889,-0.028479895256020214
cs_ctrl,ARG,Argentina,Upper middle income,d_inf,0.15548282862425628,0.058262009158662614
cs_ctrl,ARG,Argentina,Upper middle income,d_gov,-0.9059884302424136,-0.33948897564750846
cs_ctrl,ARG,Argentina,Upper middle income,d_log_gdp,2.3643823469204905e-4,8.859735005449432e-5
cs_ctrl,ARG,Argentina,Upper middle income,dy_bar,7.9392874416108254,2.974983422473078
cs_ctrl,ARG,Argentina,Upper middle income,dd_bar,0.39565195396499125,0.14825738616614612
cs_ctrl,ARG,Argentina,Upper middle income,d_inf_bar,-0.05176454071613182,-0.01939703677880437
cs_ctrl,ARG,Argentina,Upper middle income,d_gov_bar,-0.2248901598965336,-0.08427009382012787
cs_ctrl,ARG,Argentina,Upper middle income,d_log_gdp_bar,-0.6501022188870482,-0.24360414436758684
cs_ctrl,ARM,Armenia,Lower middle income,dd,1.2276311642516,-0.18423885659541767
cs_ctrl,ARM,Armenia,Lower middle income,d_inf,0.0722397897669099,-0.010841510589593593
cs_ctrl,ARM,Armenia,Lower middle income,d_gov,17.021768789237157,-2.5545712020698512
cs_ctrl,ARM,Armenia,Lower middle income,d_log_gdp,4.654731059953891,-0.6985667627360118
cs_ctrl,ARM,Armenia,Lower middle income,dy_bar,347.87447286206793,-52.20785931897828
cs_ctrl,ARM,Armenia,Lower middle income,dd_bar,2.6192363675322365,-0.3930863988789827
cs_ctrl,ARM,Armenia,Lower middle income,d_inf_bar,-0.4189155392108618,0.06286946943165421
cs_ctrl,ARM,Armenia,Lower middle income,d_gov_bar,-69.86374018906294,10.484920866080488
cs_ctrl,ARM,Armenia,Lower middle income,d_log_gdp_bar,-5.201297254830513,0.7805936236777231
cs_ctrl,ATG,Antigua and Barbuda,Upper middle income,dd,-0.02877531522552465,0.03131174054215165
cs_ctrl,ATG,Antigua and Barbuda,Upper middle income,d_inf,-0.10895845455502853,0.11856269278588488
cs_ctrl,ATG,Antigua and Barbuda,Upper middle income,d_gov,0.06661930890128347,-0.07249152612459031
cs_ctrl,ATG,Antigua and Barbuda,Upper middle income,d_log_gdp,0.02167030218278478,-0.023580449913386068
cs_ctrl,ATG,Antigua and Barbuda,Upper middle income,dy_bar,-1.132555016100697,1.232385068101746
cs_ctrl,ATG,Antigua and Barbuda,Upper middle income,dd_bar,0.01853870109730956,-0.020172811112510597
cs_ctrl,ATG,Antigua and Barbuda,Upper middle income,d_inf_bar,-2.4013825739843865e-4,2.613054540314682e-4
cs_ctrl,ATG,Antigua and Barbuda,Upper middle income,d_gov_bar,0.0503112125783097,-0.05474593839429772
cs_ctrl,ATG,Antigua and Barbuda,Upper middle income,d_log_gdp_bar,-0.05646856541024628,0.06144603647451139
cs_ctrl,AUS,Australia,High income,dd,-0.09853551683590345,-0.029377377578495217
cs_ctrl,AUS,Australia,High income,d_inf,0.6695473240316808,0.19961882959934674
cs_ctrl,AUS,Australia,High income,d_gov,-4.412795593816206,-1.3156308151521565
cs_ctrl,AUS,Australia,High income,d_log_gdp,0.010962469031116716,0.0032683503599620976
cs_ctrl,AUS,Australia,High income,dy_bar,0.8055564145885807,0.24016857791042395
cs_ctrl,AUS,Australia,High income,dd_bar,-0.26233628368592943,-0.07821293586164729
cs_ctrl,AUS,Australia,High income,d_inf_bar,0.01675297622864367,0.004994732092916691
cs_ctrl,AUS,Australia,High income,d_gov_bar,4.2692581914116055,1.272836576054606
cs_ctrl,AUS,Australia,High income,d_log_gdp_bar,-0.12673417902326717,-0.037784526319250326
cs_ctrl,AUT,Austria,High income,dd,0.2955711916139791,0.12698849962123254
cs_ctrl,AUT,Austria,High income,d_inf,0.2549728904489531,0.10954594263871449
cs_ctrl,AUT,Austria,High income,d_gov,1.1763252437908385,0.5053935634250568
cs_ctrl,AUT,Austria,High income,d_log_gdp,0.22103947645142155,0.094966871833328
cs_ctrl,AUT,Austria,High income,dy_bar,-13.526866360327123,-5.811650500493575
cs_ctrl,AUT,Austria,High income,dd_bar,-0.5375100911078282,-0.23093454956936624
cs_ctrl,AUT,Austria,High income,d_inf_bar,0.008384303833110769,0.003602212239702354
cs_ctrl,AUT,Austria,High income,d_gov_bar,-4.648122215618633,-1.997008108247627
cs_ctrl,AUT,Austria,High income,d_log_gdp_bar,-1.2242184825294697,-0.5259702999338142
cs_ctrl,AZE,Azerbaijan,Upper middle income,dd,0.29044568898491296,0.19522958755384373
cs_ctrl,AZE,Azerbaijan,Upper middle income,d_inf,-0.09135303295220615,-0.06140499109276957
cs_ctrl,AZE,Azerbaijan,Upper middle income,d_gov,0.9575587348290444,0.6436445915675665
cs_ctrl,AZE,Azerbaijan,Upper middle income,d_log_gdp,1.1776400228464592,0.7915771680093895
cs_ctrl,AZE,Azerbaijan,Upper middle income,dy_bar,121.00898826708021,81.3389069476502
cs_ctrl,AZE,Azerbaijan,Upper middle income,dd_bar,0.25762591068359264,0.1731690370813312
cs_ctrl,AZE,Azerbaijan,Upper middle income,d_inf_bar,0.3656173987668036,0.24575793916314606
cs_ctrl,AZE,Azerbaijan,Upper middle income,d_gov_bar,14.515162005599235,9.756691867365129
cs_ctrl,AZE,Azerbaijan,Upper middle income,d_log_gdp_bar,-1.9079669677949516,-1.2824828128480679
cs_ctrl,BDI,Burundi,Low income,dd,-0.037904250459338956,-0.03204768001688449
cs_ctrl,BDI,Burundi,Low income,d_inf,-0.07106534433775831,-0.06008506666209674
cs_ctrl,BDI,Burundi,Low income,d_gov,-0.592532377698525,-0.5009804391329795
cs_ctrl,BDI,Burundi,Low income,d_log_gdp,0.048825395141181414,0.041281403041093595
cs_ctrl,BDI,Burundi,Low income,dy_bar,4.407330217068852,3.7263554037794813
cs_ctrl,BDI,Burundi,Low income,dd_bar,0.2592487326736305,0.21919231560639685
cs_ctrl,BDI,Burundi,Low income,d_inf_bar,-0.013009084125635579,-0.010999055787116373
cs_ctrl,BDI,Burundi,Low income,d_gov_bar,-0.8639523268070709,-0.7304634014345496
cs_ctrl,BDI,Burundi,Low income,d_log_gdp_bar,0.18411253261873872,0.15566537950125311
cs_ctrl,BEL,Belgium,High income,dd,-0.03929689481443309,-0.014503384073664097
cs_ctrl,BEL,Belgium,High income,d_inf,-0.3070702158617458,-0.11333102269928268
cs_ctrl,BEL,Belgium,High income,d_gov,-0.4852061107982108,-0.1790759960303695
cs_ctrl,BEL,Belgium,High income,d_log_gdp,-0.7255136079891173,-0.26776676775670427
cs_ctrl,BEL,Belgium,High income,dy_bar,0.604256724271265,0.22301424559330618
cs_ctrl,BEL,Belgium,High income,dd_bar,0.10777639981232806,0.03977725283222287
cs_ctrl,BEL,Belgium,High income,d_inf_bar,0.005217277083171395,0.0019255509554451879
cs_ctrl,BEL,Belgium,High income,d_gov_bar,-1.9232502687240587,-0.7098178481735367
cs_ctrl,BEL,Belgium,High income,d_log_gdp_bar,0.2653919594814661,0.0979487447188397
cs_ctrl,BEN,Benin,Low income,dd,-0.0673366207270918,0.013150806113338884
cs_ctrl,BEN,Benin,Low income,d_inf,-0.016531346712264285,0.0032285631957456136
cs_ctrl,BEN,Benin,Low income,d_gov,4.124768154403439,-0.8055650205685193
cs_ctrl,BEN,Benin,Low income,d_log_gdp,0.3385246392958857,-0.06611368149897424
cs_ctrl,BEN,Benin,Low income,dy_bar,16.36339178150219,-3.1957616873482237
cs_ctrl,BEN,Benin,Low income,dd_bar,0.49206954891335414,-0.09610092045254802
cs_ctrl,BEN,Benin,Low income,d_inf_bar,0.10303383582621378,-0.020122453182729642
cs_ctrl,BEN,Benin,Low income,d_gov_bar,-1.7046791588723427,0.33292293052003885
cs_ctrl,BEN,Benin,Low income,d_log_gdp_bar,0.7598071197584261,-0.14838992523807137
cs_ctrl,BFA,Burkina Faso,Low income,dd,0.13499883383562222,0.4919155871580016
cs_ctrl,BFA,Burkina Faso,Low income,d_inf,-0.18241074146426048,-0.6646774971447259
cs_ctrl,BFA,Burkina Faso,Low income,d_gov,-2.7851168076687713,-10.14854966388968
cs_ctrl,BFA,Burkina Faso,Low income,d_log_gdp,0.45934393872389173,1.6737807053945715
cs_ctrl,BFA,Burkina Faso,Low income,dy_bar,-6.970590766295598,-25.399791629427
cs_ctrl,BFA,Burkina Faso,Low income,dd_bar,-0.909582073618324,-3.314381221671597
cs_ctrl,BFA,Burkina Faso,Low income,d_inf_bar,0.055130604171885964,0.2008876873307671
cs_ctrl,BFA,Burkina Faso,Low income,d_gov_bar,4.031622465200917,14.690630102653422
cs_ctrl,BFA,Burkina Faso,Low income,d_log_gdp_bar,-0.6966720218905594,-2.5385687932840293
cs_ctrl,BGD,Bangladesh,Low income,dd,-0.20375663948995995,38.094361817291045
cs_ctrl,BGD,Bangladesh,Low income,d_inf,-0.1314462463961895,24.57520344993699
cs_ctrl,BGD,Bangladesh,Low income,d_gov,0.40571103185876134,-75.8517753315013
cs_ctrl,BGD,Bangladesh,Low income,d_log_gdp,0.009154140502476593,-1.7114590292643932
cs_ctrl,BGD,Bangladesh,Low income,dy_bar,3.430964844188528,-641.4535324301106
cs_ctrl,BGD,Bangladesh,Low income,dd_bar,0.027505715644857195,-5.14247136408207
cs_ctrl,BGD,Bangladesh,Low income,d_inf_bar,0.0026763082984638093,-0.5003628687217457
cs_ctrl,BGD,Bangladesh,Low income,d_gov_bar,-0.35919609774395667,67.15533856991966
cs_ctrl,BGD,Bangladesh,Low income,d_log_gdp_bar,-0.2199835809770569,41.1281524301753
cs_ctrl,BGR,Bulgaria,Lower middle income,dd,-0.3671250146105416,-0.3685999987985732
cs_ctrl,BGR,Bulgaria,Lower middle income,d_inf,-0.09836692889978374,-0.09876213396339491
cs_ctrl,BGR,Bulgaria,Lower middle income,d_gov,-4.433374841167282,-4.451186642406911
cs_ctrl,BGR,Bulgaria,Lower middle income,d_log_gdp,-0.23552507633097663,-0.23647133645940088
cs_ctrl,BGR,Bulgaria,Lower middle income,dy_bar,1.4232234512718929,1.4289414819239004
cs_ctrl,BGR,Bulgaria,Lower middle income,dd_bar,0.6044881812296723,0.606916810371469
cs_ctrl,BGR,Bulgaria,Lower middle income,d_inf_bar,-0.007062140975784471,-0.007090514270597908
cs_ctrl,BGR,Bulgaria,Lower middle income,d_gov_bar,20.12252700148761,20.20337251178856
cs_ctrl,BGR,Bulgaria,Lower middle income,d_log_gdp_bar,0.1347691762643032,0.13531063325065093
cs_ctrl,BHR,Bahrain,High income,dd,-0.48297847056810667,-0.07628705364441524
cs_ctrl,BHR,Bahrain,High income,d_inf,-1.3052170144217556,-0.2061606602871443
cs_ctrl,BHR,Bahrain,High income,d_gov,4.865706226097955,0.768544385532723
cs_ctrl,BHR,Bahrain,High income,d_log_gdp,-0.8901665693018883,-0.14060292324194237
cs_ctrl,BHR,Bahrain,High income,dy_bar,-61.888644904410754,-9.775388886899005
cs_ctrl,BHR,Bahrain,High income,dd_bar,2.311433532671104,0.3650938181467354
cs_ctrl,BHR,Bahrain,High income,d_inf_bar,0.05777036346764209,0.009124901181888006
cs_ctrl,BHR,Bahrain,High income,d_gov_bar,-53.770435959449344,-8.493107627959306
cs_ctrl,BHR,Bahrain,High income,d_log_gdp_bar,0.04828692576092609,0.007626980332093739
cs_ctrl,BHS,Bahamas,High income,dd,-0.1321897771536645,-0.027141760151214077
cs_ctrl,BHS,Bahamas,High income,d_inf,0.06474975451352757,0.013294691501092663
cs_ctrl,BHS,Bahamas,High income,d_gov,-0.3663450092708145,-0.07521949570021726
cs_ctrl,BHS,Bahamas,High income,d_log_gdp,0.17813191789109914,0.03657479341277446
cs_ctrl,BHS,Bahamas,High income,dy_bar,9.64266383113255,1.9798722303552312
cs_ctrl,BHS,Bahamas,High income,dd_bar,0.06507727198107324,0.013361938762876939
cs_ctrl,BHS,Bahamas,High income,d_inf_bar,0.013230404827676037,0.0027165222778068134
cs_ctrl,BHS,Bahamas,High income,d_gov_bar,3.94252313681981,0.8094954063337646
cs_ctrl,BHS,Bahamas,High income,d_log_gdp_bar,0.2410554286188859,0.04949451287081267
cs_ctrl,BLR,Belarus,Upper middle income,dd,-0.07383509016968753,4.433875209088947
cs_ctrl,BLR,Belarus,Upper middle income,d_inf,0.015151048071683474,-0.9098364515078716
cs_ctrl,BLR,Belarus,Upper middle income,d_gov,1.0176801564137576,-61.11276909034236
cs_ctrl,BLR,Belarus,Upper middle income,d_log_gdp,0.08644736708018574,-5.191255768862151
cs_ctrl,BLR,Belarus,Upper middle income,dy_bar,6.590987134434228,-395.79574415945746
cs_ctrl,BLR,Belarus,Upper middle income,dd_bar,0.03135432621397083,-1.8828604309727937
cs_ctrl,BLR,Belarus,Upper middle income,d_inf_bar,0.0030249950930281667,-0.18165415278519814
cs_ctrl,BLR,Belarus,Upper middle income,d_gov_bar,2.0392090836640113,-122.45666093760404
cs_ctrl,BLR,Belarus,Upper middle income,d_log_gdp_bar,0.2857933998105434,-17.162195744990672
cs_ctrl,BLZ,Belize,Lower middle income,dd,-0.6094801519272015,0.04656812222952187
cs_ctrl,BLZ,Belize,Lower middle income,d_inf,6.7098304064941665,-0.5126733028482683
cs_ctrl,BLZ,Belize,Lower middle income,d_gov,4.179959655814926,-0.31937524388769545
cs_ctrl,BLZ,Belize,Lower middle income,d_log_gdp,1.3777248977862229,-0.10526685936513913
cs_ctrl,BLZ,Belize,Lower middle income,dy_bar,27.179849483826473,-2.076711684442219
cs_ctrl,BLZ,Belize,Lower middle income,dd_bar,-0.08344450185921398,0.006375685491437598
cs_ctrl,BLZ,Belize,Lower middle income,d_inf_bar,-0.15497652744739446,0.01184118276871982
cs_ctrl,BLZ,Belize,Lower middle income,d_gov_bar,-1.3389239386943395,0.10230222171467578
cs_ctrl,BLZ,Belize,Lower middle income,d_log_gdp_bar,-1.0591369967555033,0.08092473719900593
cs_ctrl,BOL,Bolivia,Lower middle income,dd,-0.12907067007559994,0.04061090559320157
cs_ctrl,BOL,Bolivia,Lower middle income,d_inf,-0.3104952501068512,0.09769449001729939
cs_ctrl,BOL,Bolivia,Lower middle income,d_gov,-0.20685780261384173,0.06508591524509294
cs_ctrl,BOL,Bolivia,Lower middle income,d_log_gdp,-0.0030576232632179845,9.620531884539787e-4
cs_ctrl,BOL,Bolivia,Lower middle income,dy_bar,-6.03620359093856,1.8992362403431235
cs_ctrl,BOL,Bolivia,Lower middle income,dd_bar,0.1101212672194721,-0.03464864933477348
cs_ctrl,BOL,Bolivia,Lower middle income,d_inf_bar,0.006880810682980717,-0.002164984135338803
cs_ctrl,BOL,Bolivia,Lower middle income,d_gov_bar,-0.4080180670802143,0.128379152233499
cs_ctrl,BOL,Bolivia,Lower middle income,d_log_gdp_bar,-0.21309223018308285,0.06704752084684433
cs_ctrl,BRA,Brazil,Upper middle income,dd,-0.2307541262083891,-0.17062031451258505
cs_ctrl,BRA,Brazil,Upper middle income,d_inf,-0.0016258262054884712,-0.0012021409241138885
cs_ctrl,BRA,Brazil,Upper middle income,d_gov,3.129185340243036,2.3137293174046274
cs_ctrl,BRA,Brazil,Upper middle income,d_log_gdp,-1.2959975186231958,-0.9582645730691186
cs_ctrl,BRA,Brazil,Upper middle income,dy_bar,47.03836980258042,34.78031609552982
cs_ctrl,BRA,Brazil,Upper middle income,dd_bar,2.3408131595380395,1.7308044889949117
cs_ctrl,BRA,Brazil,Upper middle income,d_inf_bar,-0.17373745137149102,-0.12846200881733602
cs_ctrl,BRA,Brazil,Upper middle income,d_gov_bar,6.865953929014135,5.076707567687784
cs_ctrl,BRA,Brazil,Upper middle income,d_log_gdp_bar,7.465657566958605,5.520130292133553
cs_ctrl,BRB,Barbados,High income,dd,-0.0910754502586662,0.4943349157527491
cs_ctrl,BRB,Barbados,High income,d_inf,-0.00858774282271333,0.04661213436458767
cs_ctrl,BRB,Barbados,High income,d_gov,-0.03473882162282066,0.18855369269648806
cs_ctrl,BRB,Barbados,High income,d_log_gdp,0.012123475047919545,-0.06580321040876326
cs_ctrl,BRB,Barbados,High income,dy_bar,3.845577944364501,-20.872841624707394
cs_ctrl,BRB,Barbados,High income,dd_bar,0.028520179266148523,-0.15480044704410673
cs_ctrl,BRB,Barbados,High income,d_inf_bar,-0.004814567066989163,0.026132273831054497
cs_ctrl,BRB,Barbados,High income,d_gov_bar,2.354283567281649,-12.778466267088422
cs_ctrl,BRB,Barbados,High income,d_log_gdp_bar,0.14961346085908345,-0.8120646931659251
cs_ctrl,BTN,Bhutan,Low income,dd,-0.4331388490818231,0.42382946674673944
cs_ctrl,BTN,Bhutan,Low income,d_inf,-1.3009687268338037,1.273007219086908
cs_ctrl,BTN,Bhutan,Low income,d_gov,-2.3826417657839167,2.331432036589131
cs_ctrl,BTN,Bhutan,Low income,d_log_gdp,0.5256594207109341,-0.5143615088847144
cs_ctrl,BTN,Bhutan,Low income,dy_bar,4.0453906591519955,-3.9584437403506576
cs_ctrl,BTN,Bhutan,Low income,dd_bar,-0.002133671912670665,0.0020878132517475295
cs_ctrl,BTN,Bhutan,Low income,d_inf_bar,-0.03236140969949826,0.03166587122163246
cs_ctrl,BTN,Bhutan,Low income,d_gov_bar,-1.5961358591233195,1.5618303725505616
cs_ctrl,BTN,Bhutan,Low income,d_log_gdp_bar,-1.112557877672286,1.088645853444683
cs_ctrl,BWA,Botswana,Upper middle income,dd,-0.2493731567720606,0.0274514275866842
cs_ctrl,BWA,Botswana,Upper middle income,d_inf,0.6596072389445309,-0.07261070353329703
cs_ctrl,BWA,Botswana,Upper middle income,d_gov,0.5666578876413471,-0.06237867848474337
cs_ctrl,BWA,Botswana,Upper middle income,d_log_gdp,-2.008922940536093,0.22114570526836244
cs_ctrl,BWA,Botswana,Upper middle income,dy_bar,-43.04042700741112,4.737964505032441
cs_ctrl,BWA,Botswana,Upper middle income,dd_bar,-0.31694698360580204,0.034890071096246665
cs_ctrl,BWA,Botswana,Upper middle income,d_inf_bar,-0.05149284196775764,0.005668420935147116
cs_ctrl,BWA,Botswana,Upper middle income,d_gov_bar,-10.759144860078594,1.1843852395511083
cs_ctrl,BWA,Botswana,Upper middle income,d_log_gdp_bar,0.05230033108360925,-0.005757310730976655
cs_ctrl,CAF,Central African Republic,Low income,dd,-0.021630757541704106,-0.030319794455984053
cs_ctrl,CAF,Central African Republic,Low income,d_inf,-0.09733697234996451,-0.13643706138949324
cs_ctrl,CAF,Central African Republic,Low income,d_gov,0.008885773365091519,0.012455172755397067
cs_ctrl,CAF,Central African Republic,Low income,d_log_gdp,-0.08340406706440413,-0.116907332778814
cs_ctrl,CAF,Central African Republic,Low income,dy_bar,0.8040843711275858,1.127083635922301
cs_ctrl,CAF,Central African Republic,Low income,dd_bar,-0.023069403856294565,-0.032336342441839076
cs_ctrl,CAF,Central African Republic,Low income,d_inf_bar,0.0053595464771122705,0.007512466784856554
cs_ctrl,CAF,Central African Republic,Low income,d_gov_bar,-0.6945407295854966,-0.9735365079905773
cs_ctrl,CAF,Central African Republic,Low income,d_log_gdp_bar,-0.02467651606016685,-0.034589028765707526
cs_ctrl,CAN,Canada,High income,dd,-0.04978898236819168,-0.019521333599175825
cs_ctrl,CAN,Canada,High income,d_inf,-0.42243634911073213,-0.16562943252033402
cs_ctrl,CAN,Canada,High income,d_gov,-1.6270629365374554,-0.6379411038393535
cs_ctrl,CAN,Canada,High income,d_log_gdp,-0.2755441328578523,-0.1080357276442387
cs_ctrl,CAN,Canada,High income,dy_bar,2.759107602886493,1.081794754382842
cs_ctrl,CAN,Canada,High income,dd_bar,0.24301480623614125,0.09528158392539338
cs_ctrl,CAN,Canada,High income,d_inf_bar,0.008869914028015319,0.0034777282543440196
cs_ctrl,CAN,Canada,High income,d_gov_bar,-2.721126799559171,-1.0669031880793896
cs_ctrl,CAN,Canada,High income,d_log_gdp_bar,0.5444097741421889,0.21345294300433854
cs_ctrl,CHE,Switzerland,High income,dd,-0.27541937470063976,-0.11590230428635281
cs_ctrl,CHE,Switzerland,High income,d_inf,8.702998028636657,3.6624058376973414
cs_ctrl,CHE,Switzerland,High income,d_gov,-8.465979882441438,-3.562663583429411
